,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,nswprice,nswdemand,vicprice,vicdemand,transfer,class
2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,0.056323,0.634633,0.003467,0.422915,0.414912,DOWN
2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,0.074667,0.612764,0.003467,0.422915,0.414912,UP
2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,0.082473,0.591788,0.003467,0.422915,0.414912,UP
2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,0.079711,0.580928,0.003467,0.422915,0.414912,UP
2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,0.079711,0.57349,0.003467,0.422915,0.414912,UP
2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,0.079711,0.566498,0.003467,0.422915,0.414912,UP
2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,0.074667,0.567539,0.003467,0.422915,0.414912,UP
2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,0.074667,0.559506,0.003467,0.422915,0.414912,UP
2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,0.074667,0.552068,0.003467,0.422915,0.414912,UP
2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,0.074667,0.548051,0.003467,0.422915,0.414912,UP
2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,0.074667,0.545671,0.003467,0.422915,0.414912,UP
2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,0.042422,0.555936,0.003467,0.422915,0.414912,DOWN
2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,0.086075,0.58673,0.003467,0.422915,0.414912,UP
2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,0.116759,0.643261,0.003467,0.422915,0.414912,UP
2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,0.106731,0.738471,0.003467,0.422915,0.414912,UP
2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,0.116759,0.818953,0.003467,0.422915,0.414912,UP
2388,2388,2388,2388,2388,2388,2388,2388,2388,2388,2388,0.086075,0.806159,0.003467,0.422915,0.414912,UP
2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,0.086075,0.782208,0.003467,0.422915,0.414912,UP
2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,0.074667,0.742339,0.003467,0.422915,0.414912,UP
2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,0.074667,0.705445,0.003467,0.422915,0.414912,UP
2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,0.114387,0.674799,0.003467,0.422915,0.414912,UP
2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,0.114387,0.64341,0.003467,0.422915,0.414912,UP
2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,0.089618,0.588218,0.003467,0.422915,0.414912,UP
2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,0.074667,0.530348,0.003467,0.422915,0.414912,UP
2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,0.106131,0.552514,0.003467,0.422915,0.414912,UP
2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,0.090309,0.54463,0.003467,0.422915,0.414912,UP
2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,0.090939,0.544183,0.003467,0.422915,0.414912,UP
2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,0.090309,0.533472,0.003467,0.422915,0.414912,UP
2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,0.106731,0.526331,0.003467,0.422915,0.414912,UP
2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,0.106731,0.510116,0.003467,0.422915,0.414912,UP
2402,2402,2402,2402,2402,2402,2402,2402,2402,2402,2402,0.106131,0.480661,0.003467,0.422915,0.414912,UP
2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,0.086075,0.412824,0.003467,0.422915,0.414912,UP
2404,2404,2404,2404,2404,2404,2404,2404,2404,2404,2404,0.082473,0.355251,0.003467,0.422915,0.414912,UP
2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,0.077789,0.311514,0.003467,0.422915,0.414912,DOWN
2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,0.076438,0.260339,0.003467,0.422915,0.414912,DOWN
2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,0.075958,0.221958,0.003467,0.422915,0.414912,DOWN
2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,0.076858,0.19875,0.003467,0.422915,0.414912,DOWN
2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,0.05305,0.196073,0.003467,0.422915,0.414912,DOWN
2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,0.077579,0.227016,0.003467,0.422915,0.414912,DOWN
2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,0.07863,0.273431,0.003467,0.422915,0.414912,DOWN
2412,2412,2412,2412,2412,2412,2412,2412,2412,2412,2412,0.099616,0.382922,0.003467,0.422915,0.414912,UP
2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,0.149664,0.501488,0.003467,0.422915,0.414912,UP
2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,0.056113,0.535406,0.003467,0.422915,0.414912,DOWN
2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,0.082473,0.612615,0.003467,0.422915,0.414912,DOWN
2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,0.057674,0.631508,0.003467,0.422915,0.414912,DOWN
2417,2417,2417,2417,2417,2417,2417,2417,2417,2417,2417,0.079711,0.614847,0.003467,0.422915,0.414912,DOWN
2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,0.083794,0.64222,0.003467,0.422915,0.414912,DOWN
2419,2419,2419,2419,2419,2419,2419,2419,2419,2419,2419,0.083794,0.642963,0.003467,0.422915,0.414912,DOWN
2420,2420,2420,2420,2420,2420,2420,2420,2420,2420,2420,0.086075,0.616929,0.003467,0.422915,0.414912,UP
2421,2421,2421,2421,2421,2421,2421,2421,2421,2421,2421,0.083794,0.591342,0.003467,0.422915,0.414912,DOWN
2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,0.10475,0.572002,0.003467,0.422915,0.414912,UP
2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,0.083794,0.55906,0.003467,0.422915,0.414912,DOWN
2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,0.083794,0.545968,0.003467,0.422915,0.414912,DOWN
2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,0.083794,0.537786,0.003467,0.422915,0.414912,DOWN
2426,2426,2426,2426,2426,2426,2426,2426,2426,2426,2426,0.082473,0.536745,0.003467,0.422915,0.414912,DOWN
2427,2427,2427,2427,2427,2427,2427,2427,2427,2427,2427,0.083794,0.533472,0.003467,0.422915,0.414912,DOWN
2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,0.057674,0.534811,0.003467,0.422915,0.414912,DOWN
2429,2429,2429,2429,2429,2429,2429,2429,2429,2429,2429,0.079711,0.518447,0.003467,0.422915,0.414912,DOWN
2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,0.082473,0.515025,0.003467,0.422915,0.414912,DOWN
2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,0.082473,0.539423,0.003467,0.422915,0.414912,DOWN
2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,0.086796,0.576168,0.003467,0.422915,0.414912,DOWN
2433,2433,2433,2433,2433,2433,2433,2433,2433,2433,2433,0.107272,0.632847,0.003467,0.422915,0.414912,UP
2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,0.10475,0.726569,0.003467,0.422915,0.414912,UP
2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,0.10475,0.799911,0.003467,0.422915,0.414912,UP
2436,2436,2436,2436,2436,2436,2436,2436,2436,2436,2436,0.10475,0.788307,0.003467,0.422915,0.414912,UP
2437,2437,2437,2437,2437,2437,2437,2437,2437,2437,2437,0.090909,0.767331,0.003467,0.422915,0.414912,UP
2438,2438,2438,2438,2438,2438,2438,2438,2438,2438,2438,0.083794,0.724933,0.003467,0.422915,0.414912,DOWN
2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,0.083794,0.695924,0.003467,0.422915,0.414912,DOWN
2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,0.116759,0.675989,0.003467,0.422915,0.414912,UP
2441,2441,2441,2441,2441,2441,2441,2441,2441,2441,2441,0.10475,0.648616,0.003467,0.422915,0.414912,UP
2442,2442,2442,2442,2442,2442,2442,2442,2442,2442,2442,0.083794,0.590003,0.003467,0.422915,0.414912,DOWN
2443,2443,2443,2443,2443,2443,2443,2443,2443,2443,2443,0.083794,0.535257,0.003467,0.422915,0.414912,DOWN
2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,0.083794,0.559506,0.003467,0.422915,0.414912,DOWN
2445,2445,2445,2445,2445,2445,2445,2445,2445,2445,2445,0.086075,0.551175,0.003467,0.422915,0.414912,DOWN
2446,2446,2446,2446,2446,2446,2446,2446,2446,2446,2446,0.083794,0.554597,0.003467,0.422915,0.414912,DOWN
2447,2447,2447,2447,2447,2447,2447,2447,2447,2447,2447,0.083794,0.549539,0.003467,0.422915,0.414912,DOWN
2448,2448,2448,2448,2448,2448,2448,2448,2448,2448,2448,0.099616,0.542101,0.003467,0.422915,0.414912,UP
2449,2449,2449,2449,2449,2449,2449,2449,2449,2449,2449,0.099616,0.518149,0.003467,0.422915,0.414912,UP
2450,2450,2450,2450,2450,2450,2450,2450,2450,2450,2450,0.086075,0.48914,0.003467,0.422915,0.414912,DOWN
2451,2451,2451,2451,2451,2451,2451,2451,2451,2451,2451,0.082473,0.430229,0.003467,0.422915,0.414912,DOWN
2452,2452,2452,2452,2452,2452,2452,2452,2452,2452,2452,0.079711,0.373698,0.003467,0.422915,0.414912,DOWN
2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,0.077789,0.322374,0.003467,0.422915,0.414912,DOWN
2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,0.076858,0.279381,0.003467,0.422915,0.414912,DOWN
2455,2455,2455,2455,2455,2455,2455,2455,2455,2455,2455,0.076858,0.237727,0.003467,0.422915,0.414912,DOWN
2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,0.075808,0.21571,0.003467,0.422915,0.414912,DOWN
2457,2457,2457,2457,2457,2457,2457,2457,2457,2457,2457,0.056113,0.213181,0.003467,0.422915,0.414912,DOWN
2458,2458,2458,2458,2458,2458,2458,2458,2458,2458,2458,0.076858,0.24814,0.003467,0.422915,0.414912,DOWN
2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,0.080101,0.293811,0.003467,0.422915,0.414912,DOWN
2460,2460,2460,2460,2460,2460,2460,2460,2460,2460,2460,0.10508,0.399583,0.003467,0.422915,0.414912,UP
2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,0.13105,0.50967,0.003467,0.422915,0.414912,UP
2462,2462,2462,2462,2462,2462,2462,2462,2462,2462,2462,0.079711,0.540315,0.003467,0.422915,0.414912,DOWN
2463,2463,2463,2463,2463,2463,2463,2463,2463,2463,2463,0.089798,0.623326,0.003467,0.422915,0.414912,UP
2464,2464,2464,2464,2464,2464,2464,2464,2464,2464,2464,0.087336,0.652187,0.003467,0.422915,0.414912,UP
2465,2465,2465,2465,2465,2465,2465,2465,2465,2465,2465,0.077939,0.640881,0.003467,0.422915,0.414912,DOWN
2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,0.079681,0.663344,0.003467,0.422915,0.414912,DOWN
2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,0.077939,0.667956,0.003467,0.422915,0.414912,DOWN
2468,2468,2468,2468,2468,2468,2468,2468,2468,2468,2468,0.079711,0.64222,0.003467,0.422915,0.414912,DOWN
2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,0.077939,0.607557,0.003467,0.422915,0.414912,DOWN
2470,2470,2470,2470,2470,2470,2470,2470,2470,2470,2470,0.077939,0.584499,0.003467,0.422915,0.414912,DOWN
2471,2471,2471,2471,2471,2471,2471,2471,2471,2471,2471,0.077939,0.570217,0.003467,0.422915,0.414912,DOWN
2472,2472,2472,2472,2472,2472,2472,2472,2472,2472,2472,0.077939,0.554151,0.003467,0.422915,0.414912,DOWN
2473,2473,2473,2473,2473,2473,2473,2473,2473,2473,2473,0.056113,0.538084,0.003467,0.422915,0.414912,DOWN
2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,0.056113,0.532133,0.003467,0.422915,0.414912,DOWN
2475,2475,2475,2475,2475,2475,2475,2475,2475,2475,2475,0.056113,0.524993,0.003467,0.422915,0.414912,DOWN
2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,0.056113,0.505653,0.003467,0.422915,0.414912,DOWN
2477,2477,2477,2477,2477,2477,2477,2477,2477,2477,2477,0.042422,0.497769,0.003467,0.422915,0.414912,DOWN
2478,2478,2478,2478,2478,2478,2478,2478,2478,2478,2478,0.054612,0.492115,0.003467,0.422915,0.414912,DOWN
2479,2479,2479,2479,2479,2479,2479,2479,2479,2479,2479,0.054612,0.51086,0.003467,0.422915,0.414912,DOWN
2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,0.054612,0.533621,0.003467,0.422915,0.414912,DOWN
2481,2481,2481,2481,2481,2481,2481,2481,2481,2481,2481,0.0795,0.588515,0.003467,0.422915,0.414912,DOWN
2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,0.089798,0.682981,0.003467,0.422915,0.414912,UP
2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,0.086075,0.763017,0.003467,0.422915,0.414912,UP
2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,0.086075,0.772687,0.003467,0.422915,0.414912,UP
2485,2485,2485,2485,2485,2485,2485,2485,2485,2485,2485,0.089798,0.757215,0.003467,0.422915,0.414912,UP
2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,0.089798,0.720619,0.003467,0.422915,0.414912,UP
2487,2487,2487,2487,2487,2487,2487,2487,2487,2487,2487,0.056113,0.6928,0.003467,0.422915,0.414912,DOWN
2488,2488,2488,2488,2488,2488,2488,2488,2488,2488,2488,0.089798,0.68075,0.003467,0.422915,0.414912,UP
2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,0.089798,0.655608,0.003467,0.422915,0.414912,UP
2490,2490,2490,2490,2490,2490,2490,2490,2490,2490,2490,0.056113,0.601458,0.003467,0.422915,0.414912,DOWN
2491,2491,2491,2491,2491,2491,2491,2491,2491,2491,2491,0.056113,0.542696,0.003467,0.422915,0.414912,DOWN
2492,2492,2492,2492,2492,2492,2492,2492,2492,2492,2492,0.089798,0.569325,0.003467,0.422915,0.414912,UP
2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,0.089798,0.566944,0.003467,0.422915,0.414912,UP
2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,0.090909,0.563672,0.003467,0.422915,0.414912,UP
2495,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495,0.086075,0.550134,0.003467,0.422915,0.414912,UP
2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,0.091209,0.54463,0.003467,0.422915,0.414912,UP
2497,2497,2497,2497,2497,2497,2497,2497,2497,2497,2497,0.091209,0.521273,0.003467,0.422915,0.414912,UP
2498,2498,2498,2498,2498,2498,2498,2498,2498,2498,2498,0.086075,0.48795,0.003467,0.422915,0.414912,UP
2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,0.082473,0.424874,0.003467,0.422915,0.414912,UP
2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,0.076858,0.366706,0.003467,0.422915,0.414912,DOWN
2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,0.075808,0.320292,0.003467,0.422915,0.414912,DOWN
2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,0.075808,0.274918,0.003467,0.422915,0.414912,DOWN
2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,0.075808,0.235495,0.003467,0.422915,0.414912,DOWN
2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,0.064519,0.209759,0.003467,0.422915,0.414912,DOWN
2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,0.064519,0.20842,0.003467,0.422915,0.414912,DOWN
2506,2506,2506,2506,2506,2506,2506,2506,2506,2506,2506,0.064519,0.238173,0.003467,0.422915,0.414912,DOWN
2507,2507,2507,2507,2507,2507,2507,2507,2507,2507,2507,0.077909,0.288456,0.003467,0.422915,0.414912,UP
2508,2508,2508,2508,2508,2508,2508,2508,2508,2508,2508,0.106071,0.390658,0.003467,0.422915,0.414912,UP
2509,2509,2509,2509,2509,2509,2509,2509,2509,2509,2509,0.106011,0.502827,0.003467,0.422915,0.414912,UP
2510,2510,2510,2510,2510,2510,2510,2510,2510,2510,2510,0.056173,0.543439,0.003467,0.422915,0.414912,DOWN
2511,2511,2511,2511,2511,2511,2511,2511,2511,2511,2511,0.088297,0.627789,0.003467,0.422915,0.414912,UP
2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,0.088297,0.662005,0.003467,0.422915,0.414912,UP
2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,0.064519,0.651294,0.003467,0.422915,0.414912,DOWN
2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,0.088297,0.676436,0.003467,0.422915,0.414912,UP
2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,0.085565,0.673907,0.003467,0.422915,0.414912,UP
2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,0.088297,0.651294,0.003467,0.422915,0.414912,UP
2517,2517,2517,2517,2517,2517,2517,2517,2517,2517,2517,0.064519,0.614549,0.003467,0.422915,0.414912,DOWN
2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,0.088297,0.588367,0.003467,0.422915,0.414912,UP
2519,2519,2519,2519,2519,2519,2519,2519,2519,2519,2519,0.088297,0.574383,0.003467,0.422915,0.414912,UP
2520,2520,2520,2520,2520,2520,2520,2520,2520,2520,2520,0.085565,0.556977,0.003467,0.422915,0.414912,UP
2521,2521,2521,2521,2521,2521,2521,2521,2521,2521,2521,0.088297,0.539423,0.003467,0.422915,0.414912,UP
2522,2522,2522,2522,2522,2522,2522,2522,2522,2522,2522,0.056173,0.525439,0.003467,0.422915,0.414912,DOWN
2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,0.056173,0.509819,0.003467,0.422915,0.414912,DOWN
2524,2524,2524,2524,2524,2524,2524,2524,2524,2524,2524,0.042572,0.495537,0.003467,0.422915,0.414912,DOWN
2525,2525,2525,2525,2525,2525,2525,2525,2525,2525,2525,0.054612,0.483041,0.003467,0.422915,0.414912,DOWN
2526,2526,2526,2526,2526,2526,2526,2526,2526,2526,2526,0.056173,0.471883,0.003467,0.422915,0.414912,DOWN
2527,2527,2527,2527,2527,2527,2527,2527,2527,2527,2527,0.042572,0.482594,0.003467,0.422915,0.414912,DOWN
2528,2528,2528,2528,2528,2528,2528,2528,2528,2528,2528,0.054612,0.504463,0.003467,0.422915,0.414912,DOWN
2529,2529,2529,2529,2529,2529,2529,2529,2529,2529,2529,0.088297,0.559209,0.003467,0.422915,0.414912,UP
2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,0.064519,0.642517,0.003467,0.422915,0.414912,DOWN
2531,2531,2531,2531,2531,2531,2531,2531,2531,2531,2531,0.064519,0.72404,0.003467,0.422915,0.414912,DOWN
2532,2532,2532,2532,2532,2532,2532,2532,2532,2532,2532,0.088297,0.725974,0.003467,0.422915,0.414912,UP
2533,2533,2533,2533,2533,2533,2533,2533,2533,2533,2533,0.064519,0.703957,0.003467,0.422915,0.414912,DOWN
2534,2534,2534,2534,2534,2534,2534,2534,2534,2534,2534,0.056173,0.670634,0.003467,0.422915,0.414912,DOWN
2535,2535,2535,2535,2535,2535,2535,2535,2535,2535,2535,0.057674,0.645195,0.003467,0.422915,0.414912,DOWN
2536,2536,2536,2536,2536,2536,2536,2536,2536,2536,2536,0.064519,0.620649,0.003467,0.422915,0.414912,DOWN
2537,2537,2537,2537,2537,2537,2537,2537,2537,2537,2537,0.057674,0.603838,0.003467,0.422915,0.414912,DOWN
2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,0.064519,0.562481,0.003467,0.422915,0.414912,DOWN
2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,0.054612,0.510711,0.003467,0.422915,0.414912,DOWN
2540,2540,2540,2540,2540,2540,2540,2540,2540,2540,2540,0.085565,0.554002,0.003467,0.422915,0.414912,UP
2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,0.085565,0.558018,0.003467,0.422915,0.414912,UP
2542,2542,2542,2542,2542,2542,2542,2542,2542,2542,2542,0.064519,0.569771,0.003467,0.422915,0.414912,DOWN
2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,0.064519,0.543588,0.003467,0.422915,0.414912,DOWN
2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,0.085565,0.541803,0.003467,0.422915,0.414912,UP
2545,2545,2545,2545,2545,2545,2545,2545,2545,2545,2545,0.085565,0.506992,0.003467,0.422915,0.414912,UP
2546,2546,2546,2546,2546,2546,2546,2546,2546,2546,2546,0.078209,0.477834,0.003467,0.422915,0.414912,UP
2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,0.064519,0.415204,0.003467,0.422915,0.414912,DOWN
2548,2548,2548,2548,2548,2548,2548,2548,2548,2548,2548,0.064519,0.351532,0.003467,0.422915,0.414912,DOWN
2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,0.064519,0.303184,0.003467,0.422915,0.414912,DOWN
2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,0.064519,0.260934,0.003467,0.422915,0.414912,DOWN
2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,0.064519,0.221363,0.003467,0.422915,0.414912,DOWN
2552,2552,2552,2552,2552,2552,2552,2552,2552,2552,2552,0.054251,0.194585,0.003467,0.422915,0.414912,DOWN
2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,0.054612,0.179262,0.003467,0.422915,0.414912,DOWN
2554,2554,2554,2554,2554,2554,2554,2554,2554,2554,2554,0.056713,0.179708,0.003467,0.422915,0.414912,DOWN
2555,2555,2555,2555,2555,2555,2555,2555,2555,2555,2555,0.056713,0.194287,0.003467,0.422915,0.414912,DOWN
2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,0.074817,0.227016,0.003467,0.422915,0.414912,UP
2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,0.063378,0.267777,0.003467,0.422915,0.414912,DOWN
2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,0.082683,0.318655,0.003467,0.422915,0.414912,UP
2559,2559,2559,2559,2559,2559,2559,2559,2559,2559,2559,0.097574,0.409848,0.003467,0.422915,0.414912,UP
2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,0.097574,0.501041,0.003467,0.422915,0.414912,UP
2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,0.107542,0.562779,0.003467,0.422915,0.414912,UP
2562,2562,2562,2562,2562,2562,2562,2562,2562,2562,2562,0.119731,0.6144,0.003467,0.422915,0.414912,UP
2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,0.119731,0.618863,0.003467,0.422915,0.414912,UP
2564,2564,2564,2564,2564,2564,2564,2564,2564,2564,2564,0.119731,0.591491,0.003467,0.422915,0.414912,UP
2565,2565,2565,2565,2565,2565,2565,2565,2565,2565,2565,0.090939,0.555043,0.003467,0.422915,0.414912,UP
2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,0.090939,0.522761,0.003467,0.422915,0.414912,UP
2567,2567,2567,2567,2567,2567,2567,2567,2567,2567,2567,0.090939,0.485719,0.003467,0.422915,0.414912,UP
2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,0.084574,0.464296,0.003467,0.422915,0.414912,UP
2569,2569,2569,2569,2569,2569,2569,2569,2569,2569,2569,0.074817,0.442577,0.003467,0.422915,0.414912,UP
2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,0.059865,0.421154,0.003467,0.422915,0.414912,DOWN
2571,2571,2571,2571,2571,2571,2571,2571,2571,2571,2571,0.063378,0.407617,0.003467,0.422915,0.414912,DOWN
2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,0.059865,0.391253,0.003467,0.422915,0.414912,DOWN
2573,2573,2573,2573,2573,2573,2573,2573,2573,2573,2573,0.059865,0.379203,0.003467,0.422915,0.414912,DOWN
2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,0.075958,0.374591,0.003467,0.422915,0.414912,UP
2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,0.084574,0.38069,0.003467,0.422915,0.414912,UP
2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,0.106311,0.407022,0.003467,0.422915,0.414912,UP
2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,0.097574,0.471288,0.003467,0.422915,0.414912,UP
2578,2578,2578,2578,2578,2578,2578,2578,2578,2578,2578,0.108232,0.562928,0.003467,0.422915,0.414912,UP
2579,2579,2579,2579,2579,2579,2579,2579,2579,2579,2579,0.119731,0.644897,0.003467,0.422915,0.414912,UP
2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,0.106311,0.658286,0.003467,0.422915,0.414912,UP
2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,0.088717,0.637905,0.003467,0.422915,0.414912,UP
2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,0.080911,0.592978,0.003467,0.422915,0.414912,UP
2583,2583,2583,2583,2583,2583,2583,2583,2583,2583,2583,0.080911,0.555787,0.003467,0.422915,0.414912,UP
2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,0.080911,0.523951,0.003467,0.422915,0.414912,UP
2585,2585,2585,2585,2585,2585,2585,2585,2585,2585,2585,0.080911,0.504017,0.003467,0.422915,0.414912,UP
2586,2586,2586,2586,2586,2586,2586,2586,2586,2586,2586,0.063378,0.459982,0.003467,0.422915,0.414912,DOWN
2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,0.062447,0.420559,0.003467,0.422915,0.414912,DOWN
2588,2588,2588,2588,2588,2588,2588,2588,2588,2588,2588,0.074817,0.440345,0.003467,0.422915,0.414912,DOWN
2589,2589,2589,2589,2589,2589,2589,2589,2589,2589,2589,0.063378,0.437965,0.003467,0.422915,0.414912,DOWN
2590,2590,2590,2590,2590,2590,2590,2590,2590,2590,2590,0.063378,0.438709,0.003467,0.422915,0.414912,DOWN
2591,2591,2591,2591,2591,2591,2591,2591,2591,2591,2591,0.063378,0.421452,0.003467,0.422915,0.414912,DOWN
2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.063378,0.393782,0.003467,0.422915,0.414912,DOWN
2593,2593,2593,2593,2593,2593,2593,2593,2593,2593,2593,0.063378,0.342904,0.003467,0.422915,0.414912,DOWN
2594,2594,2594,2594,2594,2594,2594,2594,2594,2594,2594,0.054612,0.319399,0.003467,0.422915,0.414912,DOWN
