,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag_N,store_and_fwd_flag_Y,trip_duration
1122,1122,1122,1122,1122,1122,355566,2,5,-73.97731018066406,40.745384216308594,-73.9737777709961,40.737831115722656,1,0,593
1123,1123,1123,1123,1123,1123,58356,2,1,-73.9167709350586,40.84975814819336,-73.95372009277344,40.82212829589844,1,0,1173
1124,1124,1124,1124,1124,1124,315968,2,1,-73.94477081298828,40.78326034545898,-73.96726989746092,40.85324096679688,1,0,715
1125,1125,1125,1125,1125,1125,852548,2,1,-73.98889923095702,40.745361328125,-73.97894287109375,40.74114990234375,1,0,446
1126,1126,1126,1126,1126,1126,644194,2,1,-73.99929809570312,40.71890640258789,-73.98146057128906,40.722820281982415,1,0,623
1127,1127,1127,1127,1127,1127,596593,2,5,-73.99414825439453,40.752723693847656,-73.99188995361328,40.7556037902832,1,0,644
1128,1128,1128,1128,1128,1128,727003,2,2,-73.96675872802734,40.804290771484375,-73.97455596923827,40.79100799560546,1,0,286
1129,1129,1129,1129,1129,1129,495477,2,1,-73.87454986572266,40.74872970581056,-73.9814224243164,40.760208129882805,1,0,2124
1130,1130,1130,1130,1130,1130,908451,2,1,-73.98195648193358,40.76641845703125,-73.97422790527344,40.74428176879882,1,0,799
1131,1131,1131,1131,1131,1131,669985,1,2,-73.94457244873048,40.71523666381836,-73.95010375976561,40.72616958618164,1,0,306
1132,1132,1132,1132,1132,1132,217151,1,2,-73.9947738647461,40.76603698730469,-73.9957504272461,40.75485610961913,1,0,392
1133,1133,1133,1133,1133,1133,1001254,2,2,-73.97232818603516,40.75892639160156,-73.78652954101561,40.77775573730469,1,0,4002
1134,1134,1134,1134,1134,1134,878452,2,1,-73.96591186523438,40.75389099121094,-73.96288299560547,40.763328552246094,1,0,254
1135,1135,1135,1135,1135,1135,1448946,1,1,-74.00629425048828,40.73968124389648,-74.01051330566406,40.70454025268555,1,0,1666
1136,1136,1136,1136,1136,1136,516286,2,2,-73.93361663818358,40.80289077758789,-73.95061492919923,40.77236557006836,1,0,666
1137,1137,1137,1137,1137,1137,864476,1,1,-73.99169921875,40.737098693847656,-73.95360565185547,40.7672233581543,1,0,1341
1138,1138,1138,1138,1138,1138,31344,2,1,-73.77665710449217,40.64537811279297,-73.94267272949217,40.82363128662109,1,0,1540
1139,1139,1139,1139,1139,1139,871589,1,1,-73.97731018066406,40.74268341064453,-73.986572265625,40.74383544921875,1,0,232
1140,1140,1140,1140,1140,1140,1098182,2,1,-73.98422241210938,40.732078552246094,-73.97894287109375,40.74279022216797,1,0,277
1141,1141,1141,1141,1141,1141,1446016,1,1,-73.98172760009764,40.780132293701165,-73.99313354492188,40.757694244384766,1,0,685
1142,1142,1142,1142,1142,1142,887234,1,1,-73.97337341308594,40.754837036132805,-73.9813461303711,40.76619338989258,1,0,450
1143,1143,1143,1143,1143,1143,809680,1,1,-73.96917724609375,40.78562927246094,-73.95578765869139,40.77656936645508,1,0,367
1144,1144,1144,1144,1144,1144,315313,1,1,-73.95425415039062,40.7813606262207,-73.97985076904298,40.74612045288086,1,0,517
1145,1145,1145,1145,1145,1145,269622,2,1,-73.95610809326173,40.82215881347656,-73.92871856689453,40.858501434326165,1,0,882
1146,1146,1146,1146,1146,1146,1188774,1,2,-74.01101684570312,40.7037353515625,-74.0033950805664,40.736915588378906,1,0,753
1147,1147,1147,1147,1147,1147,413146,2,1,-73.9605712890625,40.77238082885742,-73.96814727783203,40.76707077026367,1,0,208
1148,1148,1148,1148,1148,1148,134935,1,1,-73.99912261962889,40.728294372558594,-73.97425842285155,40.74750900268555,1,0,712
1149,1149,1149,1149,1149,1149,899816,1,1,-73.9954605102539,40.74392318725586,-73.97818756103516,40.78658676147461,1,0,1267
1150,1150,1150,1150,1150,1150,99184,1,1,-73.98934936523438,40.76816177368164,-73.99085998535155,40.75621795654297,1,0,1126
1151,1151,1151,1151,1151,1151,11531,1,1,-73.95580291748048,40.7878303527832,-73.9742431640625,40.76227951049805,1,0,344
1152,1152,1152,1152,1152,1152,150384,1,4,-73.98938751220702,40.7685775756836,-73.97531127929686,40.79049682617188,1,0,379
1153,1153,1153,1153,1153,1153,45738,1,1,-73.99539947509764,40.73086929321289,-73.95556640625,40.77669143676758,1,0,844
1154,1154,1154,1154,1154,1154,975995,1,2,-74.01370239257811,40.7136344909668,-74.0047149658203,40.74184799194336,1,0,581
1155,1155,1155,1155,1155,1155,1223378,1,1,-73.98851013183594,40.76918411254882,-73.97875213623048,40.766765594482415,1,0,330
1156,1156,1156,1156,1156,1156,886496,1,1,-73.98921966552734,40.762939453125,-74.00425720214845,40.751914978027344,1,0,374
1157,1157,1157,1157,1157,1157,557995,1,2,-73.9654769897461,40.80610275268555,-73.97581481933594,40.78930282592773,1,0,314
1158,1158,1158,1158,1158,1158,220524,1,2,-73.97956848144531,40.75536346435546,-73.98052215576173,40.753684997558594,1,0,454
1159,1159,1159,1159,1159,1159,447657,1,4,-73.98121643066406,40.774513244628906,-73.98268127441406,40.76333236694336,1,0,293
1160,1160,1160,1160,1160,1160,1327321,2,5,-73.97120666503906,40.755149841308594,-73.89095306396483,40.76670837402344,1,0,1478
1161,1161,1161,1161,1161,1161,368320,2,6,-73.98605346679686,40.74628829956056,-73.98049926757811,40.7342185974121,1,0,400
1162,1162,1162,1162,1162,1162,873537,2,1,-73.98638916015625,40.71811676025391,-74.00888061523438,40.71841812133789,1,0,846
1163,1163,1163,1163,1163,1163,1172667,1,1,-73.91832733154298,40.76537322998047,-73.90811157226561,40.75534057617188,1,0,324
1164,1164,1164,1164,1164,1164,1377848,1,1,-73.95545959472656,40.77271270751953,-73.9622573852539,40.76316452026367,1,0,167
1165,1165,1165,1165,1165,1165,1324200,1,1,-73.99185180664062,40.72720718383789,-73.98699188232422,40.76950073242188,1,0,1334
1166,1166,1166,1166,1166,1166,1051233,1,2,-73.96067810058595,40.711944580078125,-73.94520568847656,40.66748809814453,1,0,1024
1167,1167,1167,1167,1167,1167,292771,2,1,-73.95821380615233,40.72182083129882,-73.974609375,40.73278045654297,1,0,3217
1168,1168,1168,1168,1168,1168,437858,1,1,-73.9950942993164,40.73184967041016,-73.99095916748048,40.719356536865234,1,0,652
1169,1169,1169,1169,1169,1169,759192,2,1,-74.00321197509764,40.733001708984375,-73.98861694335938,40.72895050048828,1,0,588
1170,1170,1170,1170,1170,1170,180124,1,2,-73.95325469970702,40.71084213256836,-73.95486450195312,40.77496337890625,1,0,1728
1171,1171,1171,1171,1171,1171,800787,2,5,-73.99195861816406,40.7490692138672,-73.97942352294923,40.74385833740234,1,0,706
1172,1172,1172,1172,1172,1172,1446691,2,6,-73.97511291503906,40.75503921508789,-73.94911193847656,40.78153610229492,1,0,577
1173,1173,1173,1173,1173,1173,371630,1,4,-73.98827362060547,40.731666564941406,-74.01065826416014,40.70204162597656,1,0,1077
1174,1174,1174,1174,1174,1174,654852,2,1,-73.96575927734375,40.68447494506836,-73.94332122802734,40.714656829833984,1,0,785
1175,1175,1175,1175,1175,1175,185794,1,2,-73.98123931884764,40.741607666015625,-74.00103759765625,40.7290267944336,1,0,759
1176,1176,1176,1176,1176,1176,861097,1,3,-73.9359359741211,40.65153503417969,-73.95581817626953,40.6477928161621,1,0,406
1177,1177,1177,1177,1177,1177,1374637,2,2,-73.97026824951173,40.755470275878906,-73.96585083007811,40.754348754882805,1,0,838
1178,1178,1178,1178,1178,1178,1356884,2,4,-73.97277069091797,40.69326400756836,-73.96163177490233,40.68269729614258,1,0,395
1179,1179,1179,1179,1179,1179,95728,2,1,-73.95172119140625,40.71421051025391,-74.02369689941406,40.61701965332031,1,0,1033
1180,1180,1180,1180,1180,1180,1110438,1,2,-73.95608520507811,40.7760009765625,-73.9542465209961,40.77042388916016,1,0,189
1181,1181,1181,1181,1181,1181,489174,2,1,-73.97303771972656,40.78527069091797,-73.944580078125,40.77978897094727,1,0,707
1182,1182,1182,1182,1182,1182,594340,2,1,-73.98921966552734,40.72692108154297,-73.97792053222656,40.77635955810546,1,0,1055
1183,1183,1183,1183,1183,1183,449980,1,1,-73.95464324951173,40.78092956542969,-73.97350311279298,40.74773788452149,1,0,647
1184,1184,1184,1184,1184,1184,630979,1,1,-73.89688110351561,40.85443115234375,-73.85547637939453,40.835716247558594,1,0,678
1185,1185,1185,1185,1185,1185,1301617,1,1,-73.96888732910156,40.754302978515625,-73.96520233154298,40.76025390625,1,0,288
1186,1186,1186,1186,1186,1186,175013,1,1,-73.95645904541014,40.78691864013672,-73.9798126220703,40.77609634399414,1,0,770
1187,1187,1187,1187,1187,1187,1047705,2,1,-74.0051498413086,40.72555923461913,-73.99408721923827,40.72277069091797,1,0,318
1188,1188,1188,1188,1188,1188,1022207,2,2,-73.95230865478516,40.70657730102539,-73.95086669921875,40.72395324707031,1,0,534
1189,1189,1189,1189,1189,1189,305589,2,1,-73.88059997558594,40.74797058105469,-73.86379241943358,40.74969100952149,1,0,453
1190,1190,1190,1190,1190,1190,1122510,1,3,-73.96913146972656,40.75750350952149,-73.9920654296875,40.74876403808594,1,0,1090
1191,1191,1191,1191,1191,1191,929476,1,1,-73.98722076416014,40.74955368041992,-74.00750732421875,40.740886688232415,1,0,578
1192,1192,1192,1192,1192,1192,1096496,2,1,-73.9971923828125,40.75624847412109,-73.97769927978516,40.752479553222656,1,0,573
1193,1193,1193,1193,1193,1193,242815,1,1,-73.99400329589844,40.72051239013672,-73.99430084228516,40.71992874145508,1,0,81
1194,1194,1194,1194,1194,1194,74659,1,3,-73.98384094238281,40.74909210205078,-73.98063659667967,40.76046752929688,1,0,490
1195,1195,1195,1195,1195,1195,839130,1,1,-73.96670532226561,40.75715637207031,-73.97075653076173,40.76036071777344,1,0,820
1196,1196,1196,1196,1196,1196,342048,1,1,-73.93688201904298,40.84922790527344,-73.95398712158203,40.72748947143555,1,0,1586
1197,1197,1197,1197,1197,1197,81799,2,1,-73.96224975585938,40.76629638671875,-73.98481750488281,40.7325325012207,1,0,926
1198,1198,1198,1198,1198,1198,1397768,2,1,-73.97897338867188,40.74065017700195,-74.00425720214845,40.7425193786621,1,0,839
1199,1199,1199,1199,1199,1199,441909,1,1,-73.92777252197266,40.86054611206056,-73.92747497558595,40.86407852172852,1,0,121
1200,1200,1200,1200,1200,1200,512859,2,3,-73.96347808837889,40.79838180541992,-73.9729766845703,40.785301208496094,1,0,135
1201,1201,1201,1201,1201,1201,183970,1,1,-73.96577453613281,40.71291732788086,-73.93183135986328,40.69503784179688,1,0,1008
1202,1202,1202,1202,1202,1202,1009252,1,1,-73.95510101318358,40.77777099609375,-73.94989776611328,40.7845115661621,1,0,166
1203,1203,1203,1203,1203,1203,1221912,1,1,-73.95640563964844,40.775611877441406,-73.97807312011719,40.783069610595696,1,0,426
1204,1204,1204,1204,1204,1204,206637,1,1,-73.96804809570312,40.755401611328125,-73.95191955566406,40.773536682128906,1,0,465
1205,1205,1205,1205,1205,1205,428636,1,3,-73.78215026855469,40.644729614257805,-73.96794891357422,40.67424774169922,1,0,2046
1206,1206,1206,1206,1206,1206,512273,1,1,-73.93721771240233,40.79782104492188,-73.95635223388672,40.771461486816406,1,0,430
1207,1207,1207,1207,1207,1207,1061513,1,4,-73.99417114257811,40.76641082763672,-73.97408294677734,40.74713516235352,1,0,1153
1208,1208,1208,1208,1208,1208,477801,1,1,-73.91779327392578,40.77127456665039,-73.92216491699217,40.74021530151367,1,0,887
1209,1209,1209,1209,1209,1209,963026,1,2,-73.9854736328125,40.72747039794922,-73.9605941772461,40.76178359985352,1,0,670
1210,1210,1210,1210,1210,1210,1082930,2,1,-73.9952621459961,40.71749114990234,-73.96846771240233,40.75284957885742,1,0,1127
1211,1211,1211,1211,1211,1211,654755,2,1,-73.96765899658203,40.75608444213867,-73.99027252197266,40.751007080078125,1,0,568
1212,1212,1212,1212,1212,1212,664562,1,1,-73.97030639648438,40.75237655639648,-73.98528289794923,40.77624130249024,1,0,849
1213,1213,1213,1213,1213,1213,915662,2,1,-73.97762298583984,40.752788543701165,-73.98001861572266,40.73347854614258,1,0,519
1214,1214,1214,1214,1214,1214,697935,2,1,-73.9779052734375,40.7420654296875,-73.98693084716798,40.76179885864258,1,0,1120
1215,1215,1215,1215,1215,1215,22124,1,1,-73.95106506347656,40.78017425537109,-73.95309448242188,40.77759552001953,1,0,302
1216,1216,1216,1216,1216,1216,288168,1,1,-74.00410461425781,40.731422424316406,-73.98025512695312,40.74676513671875,1,0,631
1217,1217,1217,1217,1217,1217,373153,2,3,-73.97299194335938,40.75250625610352,-73.95597076416014,40.783855438232415,1,0,596
1218,1218,1218,1218,1218,1218,976462,2,1,-73.98005676269531,40.7653694152832,-73.95953369140625,40.76295852661133,1,0,453
1219,1219,1219,1219,1219,1219,1250899,2,5,-73.78140258789062,40.64484024047852,-73.80667114257811,40.666133880615234,1,0,402
1220,1220,1220,1220,1220,1220,675321,1,1,-73.95018005371094,40.775493621826165,-73.95194244384764,40.77024459838867,1,0,84
1221,1221,1221,1221,1221,1221,227839,1,4,-73.97528076171875,40.68123245239258,-73.8903045654297,40.77203750610352,1,0,1559
1222,1222,1222,1222,1222,1222,109436,2,1,-73.97039794921875,40.79669189453125,-73.9774169921875,40.77933120727539,1,0,537
1223,1223,1223,1223,1223,1223,501745,2,6,-73.94544982910156,40.82062149047852,-73.941162109375,40.79759979248047,1,0,958
1224,1224,1224,1224,1224,1224,375798,2,1,-73.92597961425781,40.70220947265625,-73.98416900634764,40.72549057006836,1,0,1633
1225,1225,1225,1225,1225,1225,1021577,1,1,-73.95285797119139,40.77634811401367,-73.99026489257811,40.751026153564446,1,0,1036
1226,1226,1226,1226,1226,1226,392981,1,1,-73.97695922851561,40.74526596069336,-74.0091323852539,40.73056411743164,1,0,1123
1227,1227,1227,1227,1227,1227,1092298,2,5,-73.98193359375,40.74043655395508,-73.9715118408203,40.74660110473633,1,0,297
1228,1228,1228,1228,1228,1228,1325815,1,3,-73.94942474365233,40.71430587768555,-73.95983123779298,40.717994689941406,1,0,461
1229,1229,1229,1229,1229,1229,641323,1,1,-74.00382995605469,40.74324798583984,-73.96710968017578,40.7593994140625,1,0,1215
1230,1230,1230,1230,1230,1230,673667,2,1,-73.97693634033203,40.765239715576165,-74.00315856933594,40.73025894165039,1,0,1312
1231,1231,1231,1231,1231,1231,588255,2,1,-74.0021743774414,40.74015045166016,-73.96963500976561,40.797466278076165,1,0,1269
1232,1232,1232,1232,1232,1232,520590,2,1,-73.95008850097656,40.78001022338867,-73.99395751953125,40.76390075683594,1,0,1166
1233,1233,1233,1233,1233,1233,1032856,1,1,-73.98838806152342,40.7593231201172,-73.9112548828125,40.761837005615234,1,0,1612
1234,1234,1234,1234,1234,1234,1123442,1,1,-73.99889373779298,40.74391174316406,-73.9612045288086,40.79769134521485,1,0,1497
1235,1235,1235,1235,1235,1235,984126,1,1,-73.95925903320312,40.716899871826165,-73.93937683105469,40.69992446899414,1,0,816
1236,1236,1236,1236,1236,1236,722683,1,3,-73.91352844238281,40.746124267578125,-74.01116943359375,40.716304779052734,1,0,1671
1237,1237,1237,1237,1237,1237,136385,1,1,-73.97470855712889,40.760772705078125,-73.98265075683594,40.7642707824707,1,0,398
1238,1238,1238,1238,1238,1238,133918,1,2,-73.9394302368164,40.847877502441406,-73.97676086425781,40.7881317138672,1,0,740
1239,1239,1239,1239,1239,1239,981975,1,1,-73.95646667480467,40.77091979980469,-73.97245788574217,40.75248336791992,1,0,513
1240,1240,1240,1240,1240,1240,280503,2,1,-73.94895172119139,40.77341079711913,-73.99742889404298,40.73915100097656,1,0,1050
1241,1241,1241,1241,1241,1241,697716,1,2,-73.9793243408203,40.720027923583984,-74.0152816772461,40.7081413269043,1,0,508
1242,1242,1242,1242,1242,1242,1423536,1,2,-74.00234985351561,40.75041198730469,-74.00818634033203,40.70450592041016,1,0,1115
1243,1243,1243,1243,1243,1243,34755,2,1,-73.94802856445312,40.8254280090332,-73.93759918212889,40.82926177978516,1,0,413
1244,1244,1244,1244,1244,1244,254691,1,2,-73.95162200927734,40.71349334716797,-73.91824340820312,40.77437210083008,1,0,1012
1245,1245,1245,1245,1245,1245,1202457,1,1,-73.9801025390625,40.73476791381836,-73.99414825439453,40.69078826904297,1,0,858
1246,1246,1246,1246,1246,1246,818946,2,6,-73.97807312011719,40.73741149902344,-73.94779205322266,40.77880096435546,1,0,504
1247,1247,1247,1247,1247,1247,756651,2,1,-73.96803283691406,40.755619049072266,-73.97915649414062,40.76113128662109,1,0,392
1248,1248,1248,1248,1248,1248,1290157,1,1,-73.98179626464844,40.74358367919922,-73.99779510498048,40.74421310424805,1,0,513
1249,1249,1249,1249,1249,1249,174321,1,1,-73.99319458007811,40.75753784179688,-74.00314331054686,40.74415969848633,1,0,174
1250,1250,1250,1250,1250,1250,483393,1,3,-73.97268676757811,40.761543273925774,-73.9742431640625,40.79142379760742,1,0,739
1251,1251,1251,1251,1251,1251,340783,2,1,-73.96892547607422,40.798641204833984,-73.96597290039062,40.78996276855469,1,0,289
1252,1252,1252,1252,1252,1252,584988,2,1,-73.98574829101561,40.73530960083008,-73.96829223632812,40.75471878051758,1,0,394
1253,1253,1253,1253,1253,1253,839942,1,1,-73.99893951416014,40.717403411865234,-74.0099868774414,40.712890625,1,0,318
1254,1254,1254,1254,1254,1254,380749,1,4,-74.0047149658203,40.741817474365234,-73.9994125366211,40.72824478149414,1,0,732
1255,1255,1255,1255,1255,1255,1421854,1,1,-73.99552917480467,40.72809600830078,-74.00514221191406,40.73833465576172,1,0,434
1256,1256,1256,1256,1256,1256,1098023,2,5,-73.9217758178711,40.7602767944336,-73.95635986328125,40.74732208251953,1,0,897
1257,1257,1257,1257,1257,1257,494692,1,2,-73.98328399658203,40.7816162109375,-73.95379638671875,40.779483795166016,1,0,771
1258,1258,1258,1258,1258,1258,1255297,1,1,-73.95471954345702,40.68712615966797,-73.95423889160156,40.69488143920898,1,0,192
1259,1259,1259,1259,1259,1259,610593,2,1,-73.98990631103516,40.723392486572266,-73.9906997680664,40.755741119384766,1,0,982
1260,1260,1260,1260,1260,1260,268901,2,2,-73.94796752929686,40.77455139160156,-73.96742248535155,40.799560546875,1,0,648
1261,1261,1261,1261,1261,1261,233524,2,1,-73.97966003417967,40.75625991821289,-73.97480773925781,40.74840927124024,1,0,372
1262,1262,1262,1262,1262,1262,191464,1,1,-73.95913696289062,40.77756118774414,-73.96869659423827,40.787612915039055,1,0,225
1263,1263,1263,1263,1263,1263,791129,2,1,-74.01172637939453,40.70743560791016,-73.96021270751953,40.76213836669922,1,0,824
1264,1264,1264,1264,1264,1264,1033624,2,2,-73.98249816894531,40.679161071777344,-73.9558334350586,40.70941925048828,1,0,1309
1265,1265,1265,1265,1265,1265,434408,1,1,-74.00647735595702,40.73320770263672,-74.0064697265625,40.733211517333984,1,0,40
1266,1266,1266,1266,1266,1266,777523,2,1,-73.95572662353516,40.804012298583984,-73.9509506225586,40.77076721191406,1,0,897
1267,1267,1267,1267,1267,1267,1049332,2,5,-73.95205688476561,40.71659851074219,-73.93678283691406,40.71062088012695,1,0,472
1268,1268,1268,1268,1268,1268,198709,2,1,-73.96101379394531,40.76498794555664,-73.9789047241211,40.74059295654297,1,0,582
1269,1269,1269,1269,1269,1269,1447357,2,5,-73.9764404296875,40.74428176879882,-73.97431945800781,40.679569244384766,1,0,1320
1270,1270,1270,1270,1270,1270,342663,1,1,-73.9279556274414,40.697917938232415,-73.9607162475586,40.69650268554688,1,0,715
1271,1271,1271,1271,1271,1271,163058,1,1,-73.97853851318358,40.74603271484375,-73.98603057861328,40.75169372558594,1,0,285
1272,1272,1272,1272,1272,1272,219942,1,2,-73.9422607421875,40.83743667602539,-73.94189453125,40.798736572265625,1,0,832
1273,1273,1273,1273,1273,1273,52564,1,1,-73.96590423583984,40.75450134277344,-73.95801544189453,40.7678337097168,1,0,199
1274,1274,1274,1274,1274,1274,291029,1,1,-73.97756195068358,40.68433380126953,-73.94468688964844,40.7795295715332,1,0,1486
1275,1275,1275,1275,1275,1275,448193,2,2,-73.9674301147461,40.71315002441406,-73.97881317138672,40.720081329345696,1,0,1643
1276,1276,1276,1276,1276,1276,368773,2,2,-74.00343322753906,40.70806884765625,-73.99465942382812,40.747871398925774,1,0,889
1277,1277,1277,1277,1277,1277,1282740,2,6,-73.97673034667967,40.76593017578125,-73.90672302246092,40.885101318359375,1,0,1635
1278,1278,1278,1278,1278,1278,997583,1,2,-73.97598266601561,40.75044631958008,-73.97602844238281,40.72808837890625,1,0,714
1279,1279,1279,1279,1279,1279,74575,2,1,-73.97315979003906,40.67359924316406,-73.99163055419923,40.66316986083984,1,0,435
1280,1280,1280,1280,1280,1280,1036664,2,1,-73.98998260498048,40.77199172973633,-73.98662567138672,40.76847457885742,1,0,116
1281,1281,1281,1281,1281,1281,1438072,2,2,-73.94822692871094,40.77428817749024,-73.98200225830078,40.77682113647461,1,0,746
1282,1282,1282,1282,1282,1282,605375,1,1,-73.98107147216798,40.72964859008789,-74.00443267822266,40.747871398925774,1,0,744
1283,1283,1283,1283,1283,1283,187590,2,3,-73.95070648193358,40.779296875,-74.01994323730467,40.64986801147461,1,0,1438
1284,1284,1284,1284,1284,1284,409402,1,2,-73.96269226074217,40.762840270996094,-73.97720336914062,40.76242065429688,1,0,311
1285,1285,1285,1285,1285,1285,187172,1,1,-73.97409057617188,40.76470184326172,-73.92266082763672,40.7607536315918,1,0,932
1286,1286,1286,1286,1286,1286,908315,1,4,-74.00255584716798,40.73386001586913,-73.99266052246092,40.742767333984375,1,0,659
1287,1287,1287,1287,1287,1287,990182,1,1,-73.99520874023438,40.75,-73.97605895996092,40.75601959228516,1,0,531
1288,1288,1288,1288,1288,1288,10410,1,3,-73.93449401855469,40.69856643676758,-73.99674987792967,40.71540832519531,1,0,1958
1289,1289,1289,1289,1289,1289,286987,1,1,-73.91571044921875,40.7574577331543,-73.924560546875,40.76165008544922,1,0,303
1290,1290,1290,1290,1290,1290,609425,1,2,-73.95194244384764,40.77776336669922,-73.9545669555664,40.787506103515625,1,0,273
1291,1291,1291,1291,1291,1291,37094,2,1,-73.95538330078125,40.77293395996094,-73.96517944335938,40.80630111694336,1,0,689
1292,1292,1292,1292,1292,1292,378481,1,1,-73.95055389404298,40.72692108154297,-73.95992279052734,40.688087463378906,1,0,929
1293,1293,1293,1293,1293,1293,762946,2,2,-73.98233032226561,40.77458190917969,-73.9654541015625,40.80122756958008,1,0,367
1294,1294,1294,1294,1294,1294,858174,2,3,-73.95359802246092,40.775272369384766,-73.97880554199219,40.78312683105469,1,0,539
1295,1295,1295,1295,1295,1295,1338323,2,1,-74.00332641601561,40.73255157470703,-74.01429748535155,40.70867919921875,1,0,1264
1296,1296,1296,1296,1296,1296,943636,2,5,-73.98224639892578,40.78287124633789,-73.9798812866211,40.733428955078125,1,0,1267
1297,1297,1297,1297,1297,1297,15564,2,1,-73.86540222167967,40.68592071533203,-73.86106109619139,40.68458938598633,1,0,170
1298,1298,1298,1298,1298,1298,61342,1,2,-74.00960540771484,40.739551544189446,-73.99449920654298,40.75069046020508,1,0,428
1299,1299,1299,1299,1299,1299,890212,1,1,-73.98332977294923,40.76491165161133,-74.01116943359375,40.71329116821289,1,0,1293
1300,1300,1300,1300,1300,1300,1089590,2,6,-73.99140930175781,40.7276725769043,-73.99101257324217,40.71849822998047,1,0,735
1301,1301,1301,1301,1301,1301,931178,1,1,-73.94186401367188,40.833362579345696,-73.99705505371094,40.742351531982415,1,0,1295
1302,1302,1302,1302,1302,1302,1167665,1,2,-73.91250610351561,40.74605178833008,-73.9189224243164,40.75790786743164,1,0,283
1303,1303,1303,1303,1303,1303,344006,2,1,-73.98345947265625,40.765869140625,-73.97554779052734,40.745361328125,1,0,744
1304,1304,1304,1304,1304,1304,431461,2,1,-73.99156951904298,40.74231719970703,-73.9879379272461,40.745731353759766,1,0,206
1305,1305,1305,1305,1305,1305,944625,2,1,-73.99655151367188,40.7622299194336,-73.99680328369139,40.74959182739258,1,0,460
1306,1306,1306,1306,1306,1306,722228,2,1,-73.9701919555664,40.75838088989258,-73.97799682617188,40.78248977661133,1,0,808
1307,1307,1307,1307,1307,1307,1055453,1,1,-73.99373626708984,40.73625564575195,-73.9803466796875,40.73365783691406,1,0,469
1308,1308,1308,1308,1308,1308,1276327,2,1,-73.97756958007811,40.74958801269531,-73.99557495117188,40.7605857849121,1,0,682
1309,1309,1309,1309,1309,1309,186311,2,1,-74.00047302246092,40.731269836425774,-73.94638061523438,40.71643829345703,1,0,1363
1310,1310,1310,1310,1310,1310,1281109,2,1,-73.98653411865233,40.73022079467773,-73.96611022949219,40.80004119873047,1,0,1510
1311,1311,1311,1311,1311,1311,242762,2,1,-73.97861480712889,40.75831985473633,-73.999755859375,40.728363037109375,1,0,1180
1312,1312,1312,1312,1312,1312,1358300,2,1,-73.99582672119139,40.71866989135742,-73.9869384765625,40.72090911865234,1,0,384
1313,1313,1313,1313,1313,1313,1092251,2,2,-73.93827056884764,40.8470115661621,-73.98925018310547,40.76340866088867,1,0,835
1314,1314,1314,1314,1314,1314,553083,1,2,-73.92862701416014,40.76359939575195,-73.92451477050781,40.771629333496094,1,0,229
1315,1315,1315,1315,1315,1315,1204746,1,1,-73.95521545410156,40.73541259765625,-73.89777374267578,40.75422668457031,1,0,708
1316,1316,1316,1316,1316,1316,541632,2,3,-73.98717498779298,40.72528076171875,-73.97354125976561,40.74628448486328,1,0,520
1317,1317,1317,1317,1317,1317,904209,2,1,-73.88722991943358,40.74958038330078,-73.95790100097656,40.72196960449219,1,0,1111
1318,1318,1318,1318,1318,1318,855474,1,2,-73.95172882080078,40.776153564453125,-73.96874237060547,40.632339477539055,1,0,1976
1319,1319,1319,1319,1319,1319,612271,2,1,-73.97025299072266,40.789058685302734,-73.94924163818358,40.78163909912109,1,0,554
1320,1320,1320,1320,1320,1320,986075,1,2,-73.97908782958984,40.75584030151367,-73.98592376708984,40.74395751953125,1,0,412
1321,1321,1321,1321,1321,1321,1268066,1,1,-73.9947967529297,40.75043487548828,-73.92453002929686,40.86888885498047,1,0,2171
1322,1322,1322,1322,1322,1322,1292884,2,5,-73.945068359375,40.808120727539055,-73.94183349609375,40.711158752441406,1,0,2143
1323,1323,1323,1323,1323,1323,686948,2,2,-73.96443939208984,40.760501861572266,-73.947509765625,40.79037857055664,1,0,462
1324,1324,1324,1324,1324,1324,628962,1,1,-73.96605682373048,40.75416946411133,-73.96116638183594,40.71674346923828,1,0,1591
1325,1325,1325,1325,1325,1325,203361,1,1,-73.97463226318358,40.7910614013672,-73.97338104248048,40.74811553955078,1,0,1046
1326,1326,1326,1326,1326,1326,796103,2,1,-73.96337127685547,40.711055755615234,-73.94954681396483,40.64997482299805,1,0,1600
1327,1327,1327,1327,1327,1327,981711,1,1,-73.91948699951173,40.758548736572266,-73.9266357421875,40.7681884765625,1,0,493
1328,1328,1328,1328,1328,1328,1137505,1,1,-73.99465942382812,40.71907424926758,-73.97698211669923,40.749305725097656,1,0,714
1329,1329,1329,1329,1329,1329,1087008,1,1,-73.97419738769531,40.7599983215332,-73.97534942626953,40.752220153808594,1,0,301
1330,1330,1330,1330,1330,1330,126443,1,3,-73.98455810546875,40.76978302001953,-73.98987579345702,40.74824142456056,1,0,859
1331,1331,1331,1331,1331,1331,1097845,1,4,-73.9866485595703,40.761333465576165,-73.97610473632812,40.74969100952149,1,0,694
1332,1332,1332,1332,1332,1332,873455,2,1,-73.97968292236328,40.7461166381836,-73.9990005493164,40.74443817138672,1,0,531
