,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,pm2.5
3987,3987,3987,3987,3987,21.0,23.0,1000.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,149.0
3988,3988,3988,3988,3988,20.0,23.0,1000.0,1.78,0.0,0.0,0.0,1.0,0.0,0.0,139.0
3989,3989,3989,3989,3989,20.0,22.0,1001.0,3.57,0.0,0.0,0.0,1.0,0.0,0.0,155.0
3990,3990,3990,3990,3990,19.0,23.0,1001.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,86.0
3991,3991,3991,3991,3991,19.0,24.0,1001.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,67.0
3992,3992,3992,3992,3992,19.0,26.0,1001.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,62.0
3993,3993,3993,3993,3993,18.0,27.0,1001.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,63.0
3994,3994,3994,3994,3994,18.0,27.0,1000.0,6.26,0.0,0.0,0.0,0.0,1.0,0.0,81.0
3995,3995,3995,3995,3995,18.0,28.0,1000.0,10.28,0.0,0.0,0.0,0.0,1.0,0.0,95.0
3996,3996,3996,3996,3996,18.0,30.0,1000.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,109.0
3997,3997,3997,3997,3997,19.0,31.0,999.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,120.0
3998,3998,3998,3998,3998,20.0,30.0,998.0,9.84,0.0,0.0,0.0,0.0,1.0,0.0,125.0
3999,3999,3999,3999,3999,20.0,30.0,998.0,14.76,0.0,0.0,0.0,0.0,1.0,0.0,130.0
4000,4000,4000,4000,4000,19.0,30.0,998.0,19.68,0.0,0.0,0.0,0.0,1.0,0.0,133.0
4001,4001,4001,4001,4001,20.0,29.0,998.0,23.7,0.0,0.0,0.0,0.0,1.0,0.0,139.0
4002,4002,4002,4002,4002,15.0,26.0,1001.0,9.83,0.0,1.0,0.0,1.0,0.0,0.0,109.0
4003,4003,4003,4003,4003,17.0,23.0,1002.0,14.75,0.0,2.0,0.0,1.0,0.0,0.0,20.0
4004,4004,4004,4004,4004,16.0,22.0,1000.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,20.0
4005,4005,4005,4005,4005,16.0,23.0,1002.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,22.0
4006,4006,4006,4006,4006,18.0,21.0,1004.0,0.89,0.0,1.0,0.0,0.0,0.0,1.0,27.0
4007,4007,4007,4007,4007,19.0,20.0,1004.0,3.13,0.0,2.0,0.0,1.0,0.0,0.0,30.0
4008,4008,4008,4008,4008,18.0,20.0,1001.0,4.02,0.0,3.0,1.0,0.0,0.0,0.0,33.0
4009,4009,4009,4009,4009,18.0,20.0,1002.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,37.0
4010,4010,4010,4010,4010,18.0,20.0,1001.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,45.0
4011,4011,4011,4011,4011,18.0,20.0,1001.0,3.58,0.0,0.0,1.0,0.0,0.0,0.0,50.0
4012,4012,4012,4012,4012,18.0,20.0,1001.0,4.02,0.0,0.0,0.0,1.0,0.0,0.0,46.0
4013,4013,4013,4013,4013,18.0,20.0,1001.0,7.15,0.0,0.0,0.0,1.0,0.0,0.0,42.0
4014,4014,4014,4014,4014,18.0,20.0,1002.0,11.17,0.0,0.0,0.0,1.0,0.0,0.0,35.0
4015,4015,4015,4015,4015,18.0,21.0,1003.0,16.09,0.0,0.0,0.0,1.0,0.0,0.0,51.0
4016,4016,4016,4016,4016,18.0,20.0,1003.0,4.02,0.0,1.0,0.0,0.0,1.0,0.0,44.0
4017,4017,4017,4017,4017,18.0,21.0,1003.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,43.0
4018,4018,4018,4018,4018,17.0,18.0,1003.0,1.79,0.0,1.0,1.0,0.0,0.0,0.0,30.0
4019,4019,4019,4019,4019,17.0,19.0,1002.0,3.58,0.0,2.0,1.0,0.0,0.0,0.0,27.0
4020,4020,4020,4020,4020,17.0,19.0,1003.0,1.79,0.0,3.0,0.0,0.0,1.0,0.0,19.0
4021,4021,4021,4021,4021,17.0,19.0,1002.0,0.89,0.0,4.0,0.0,0.0,0.0,1.0,35.0
4022,4022,4022,4022,4022,17.0,19.0,1002.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,21.0
4023,4023,4023,4023,4023,17.0,19.0,1001.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,16.0
4024,4024,4024,4024,4024,18.0,19.0,1002.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,26.0
4025,4025,4025,4025,4025,17.0,20.0,1001.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,36.0
4026,4026,4026,4026,4026,17.0,20.0,1002.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,29.0
4027,4027,4027,4027,4027,17.0,21.0,1002.0,1.79,0.0,1.0,0.0,0.0,1.0,0.0,40.0
4028,4028,4028,4028,4028,17.0,20.0,1002.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,37.0
4029,4029,4029,4029,4029,17.0,20.0,1003.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,39.0
4030,4030,4030,4030,4030,17.0,19.0,1004.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,50.0
4031,4031,4031,4031,4031,17.0,19.0,1003.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,49.0
4032,4032,4032,4032,4032,17.0,20.0,1004.0,6.26,0.0,0.0,0.0,1.0,0.0,0.0,41.0
4033,4033,4033,4033,4033,17.0,19.0,1003.0,8.05,0.0,0.0,0.0,1.0,0.0,0.0,34.0
4034,4034,4034,4034,4034,17.0,18.0,1002.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,58.0
4035,4035,4035,4035,4035,16.0,18.0,1002.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,57.0
4036,4036,4036,4036,4036,17.0,18.0,1003.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,39.0
4037,4037,4037,4037,4037,16.0,18.0,1003.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,40.0
4038,4038,4038,4038,4038,17.0,19.0,1003.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,41.0
4039,4039,4039,4039,4039,17.0,20.0,1004.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,44.0
4040,4040,4040,4040,4040,16.0,20.0,1005.0,8.05,0.0,0.0,0.0,1.0,0.0,0.0,49.0
4041,4041,4041,4041,4041,17.0,22.0,1005.0,11.18,0.0,0.0,0.0,1.0,0.0,0.0,61.0
4042,4042,4042,4042,4042,17.0,23.0,1005.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,74.0
4043,4043,4043,4043,4043,17.0,23.0,1004.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,93.0
4044,4044,4044,4044,4044,17.0,25.0,1004.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,96.0
4045,4045,4045,4045,4045,17.0,27.0,1003.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,81.0
4046,4046,4046,4046,4046,16.0,27.0,1003.0,4.46,0.0,0.0,0.0,0.0,0.0,1.0,74.0
4047,4047,4047,4047,4047,18.0,26.0,1002.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,79.0
4048,4048,4048,4048,4048,18.0,27.0,1003.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,63.0
4049,4049,4049,4049,4049,19.0,25.0,1002.0,8.94,0.0,0.0,0.0,0.0,1.0,0.0,69.0
4050,4050,4050,4050,4050,19.0,25.0,1002.0,12.07,0.0,0.0,0.0,0.0,1.0,0.0,95.0
4051,4051,4051,4051,4051,17.0,22.0,1003.0,15.2,0.0,0.0,0.0,0.0,1.0,0.0,100.0
4052,4052,4052,4052,4052,16.0,22.0,1003.0,16.99,0.0,0.0,0.0,0.0,1.0,0.0,100.0
4053,4053,4053,4053,4053,17.0,20.0,1004.0,18.78,0.0,0.0,0.0,0.0,1.0,0.0,88.0
4054,4054,4054,4054,4054,17.0,20.0,1004.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,65.0
4055,4055,4055,4055,4055,17.0,19.0,1005.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,69.0
4056,4056,4056,4056,4056,16.0,19.0,1005.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,70.0
4057,4057,4057,4057,4057,16.0,18.0,1005.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,89.0
4058,4058,4058,4058,4058,16.0,18.0,1005.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,98.0
4059,4059,4059,4059,4059,17.0,18.0,1005.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,96.0
4060,4060,4060,4060,4060,16.0,18.0,1005.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,98.0
4061,4061,4061,4061,4061,16.0,18.0,1005.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,96.0
4062,4062,4062,4062,4062,17.0,19.0,1005.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,90.0
4063,4063,4063,4063,4063,19.0,20.0,1006.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,92.0
4064,4064,4064,4064,4064,17.0,22.0,1006.0,2.68,0.0,0.0,0.0,0.0,0.0,1.0,99.0
4065,4065,4065,4065,4065,17.0,24.0,1005.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,106.0
4066,4066,4066,4066,4066,18.0,26.0,1005.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,120.0
4067,4067,4067,4067,4067,18.0,28.0,1005.0,2.68,0.0,0.0,0.0,0.0,0.0,1.0,109.0
4068,4068,4068,4068,4068,18.0,29.0,1004.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,74.0
4069,4069,4069,4069,4069,17.0,31.0,1003.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,87.0
4070,4070,4070,4070,4070,16.0,31.0,1003.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,93.0
4071,4071,4071,4071,4071,19.0,32.0,1002.0,8.5,0.0,0.0,0.0,0.0,1.0,0.0,99.0
4072,4072,4072,4072,4072,19.0,31.0,1002.0,12.52,0.0,0.0,0.0,0.0,1.0,0.0,82.0
4073,4073,4073,4073,4073,19.0,31.0,1002.0,16.54,0.0,0.0,0.0,0.0,1.0,0.0,80.0
4074,4074,4074,4074,4074,19.0,28.0,1003.0,19.67,0.0,0.0,0.0,0.0,1.0,0.0,78.0
4075,4075,4075,4075,4075,20.0,27.0,1003.0,21.46,0.0,0.0,0.0,0.0,1.0,0.0,83.0
4076,4076,4076,4076,4076,21.0,26.0,1004.0,23.25,0.0,0.0,0.0,0.0,1.0,0.0,92.0
4077,4077,4077,4077,4077,21.0,24.0,1005.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,104.0
4078,4078,4078,4078,4078,21.0,24.0,1005.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,116.0
4079,4079,4079,4079,4079,21.0,24.0,1006.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,117.0
4080,4080,4080,4080,4080,21.0,24.0,1006.0,3.56,0.0,0.0,0.0,0.0,0.0,1.0,205.0
4081,4081,4081,4081,4081,20.0,22.0,1006.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,202.0
4082,4082,4082,4082,4082,20.0,22.0,1006.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,227.0
4083,4083,4083,4083,4083,20.0,22.0,1007.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,240.0
4084,4084,4084,4084,4084,19.0,21.0,1007.0,8.05,0.0,0.0,0.0,1.0,0.0,0.0,124.0
4085,4085,4085,4085,4085,19.0,21.0,1007.0,9.84,0.0,0.0,0.0,1.0,0.0,0.0,77.0
4086,4086,4086,4086,4086,19.0,24.0,1008.0,12.97,0.0,0.0,0.0,1.0,0.0,0.0,95.0
4087,4087,4087,4087,4087,19.0,25.0,1009.0,16.99,0.0,0.0,0.0,1.0,0.0,0.0,99.0
4088,4088,4088,4088,4088,18.0,27.0,1009.0,20.12,0.0,0.0,0.0,1.0,0.0,0.0,137.0
4089,4089,4089,4089,4089,17.0,29.0,1009.0,25.04,0.0,0.0,0.0,1.0,0.0,0.0,67.5
4090,4090,4090,4090,4090,15.0,30.0,1010.0,4.92,0.0,0.0,1.0,0.0,0.0,0.0,48.0
4091,4091,4091,4091,4091,14.0,32.0,1009.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,21.0
4092,4092,4092,4092,4092,10.0,33.0,1009.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,15.0
4093,4093,4093,4093,4093,11.0,34.0,1007.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,11.0
4094,4094,4094,4094,4094,10.0,34.0,1007.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,11.0
4095,4095,4095,4095,4095,12.0,34.0,1006.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,10.0
4096,4096,4096,4096,4096,10.0,35.0,1006.0,3.58,0.0,0.0,0.0,0.0,0.0,1.0,10.0
4097,4097,4097,4097,4097,16.0,33.0,1005.0,5.81,0.0,0.0,0.0,0.0,1.0,0.0,49.0
4098,4098,4098,4098,4098,16.0,32.0,1005.0,10.73,0.0,0.0,0.0,0.0,1.0,0.0,49.0
4099,4099,4099,4099,4099,17.0,30.0,1005.0,16.54,0.0,0.0,0.0,0.0,1.0,0.0,41.0
4100,4100,4100,4100,4100,17.0,28.0,1005.0,21.46,0.0,0.0,0.0,0.0,1.0,0.0,71.0
4101,4101,4101,4101,4101,15.0,27.0,1006.0,26.38,0.0,0.0,0.0,0.0,1.0,0.0,62.0
4102,4102,4102,4102,4102,15.0,26.0,1006.0,31.3,0.0,0.0,0.0,0.0,1.0,0.0,48.0
4103,4103,4103,4103,4103,15.0,25.0,1006.0,36.22,0.0,0.0,0.0,0.0,1.0,0.0,70.0
4104,4104,4104,4104,4104,15.0,24.0,1006.0,40.24,0.0,0.0,0.0,0.0,1.0,0.0,61.0
4105,4105,4105,4105,4105,15.0,22.0,1006.0,43.37,0.0,0.0,0.0,0.0,1.0,0.0,62.0
4106,4106,4106,4106,4106,14.0,20.0,1006.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,66.0
4107,4107,4107,4107,4107,14.0,20.0,1006.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,63.0
4108,4108,4108,4108,4108,14.0,20.0,1006.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,55.0
4109,4109,4109,4109,4109,14.0,19.0,1006.0,3.56,0.0,0.0,0.0,0.0,0.0,1.0,42.0
4110,4110,4110,4110,4110,15.0,20.0,1006.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,48.0
4111,4111,4111,4111,4111,13.0,23.0,1006.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,52.0
4112,4112,4112,4112,4112,13.0,24.0,1006.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,59.0
4113,4113,4113,4113,4113,14.0,25.0,1005.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,63.0
4114,4114,4114,4114,4114,15.0,25.0,1005.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,64.0
4115,4115,4115,4115,4115,15.0,28.0,1004.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,86.0
4116,4116,4116,4116,4116,16.0,28.0,1004.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,85.0
4117,4117,4117,4117,4117,17.0,30.0,1003.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,91.0
4118,4118,4118,4118,4118,16.0,30.0,1003.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,85.0
4119,4119,4119,4119,4119,16.0,30.0,1002.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,89.0
4120,4120,4120,4120,4120,17.0,30.0,1001.0,4.02,0.0,0.0,0.0,0.0,1.0,0.0,78.0
4121,4121,4121,4121,4121,14.0,31.0,1001.0,5.81,0.0,0.0,0.0,0.0,1.0,0.0,64.0
4122,4122,4122,4122,4122,15.0,31.0,1001.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,69.0
4123,4123,4123,4123,4123,16.0,29.0,1001.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,92.0
4124,4124,4124,4124,4124,17.0,28.0,1001.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,89.0
4125,4125,4125,4125,4125,18.0,27.0,1001.0,3.58,0.0,0.0,0.0,0.0,0.0,1.0,79.0
4126,4126,4126,4126,4126,18.0,26.0,1001.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,107.0
4127,4127,4127,4127,4127,18.0,26.0,1002.0,6.71,0.0,1.0,0.0,0.0,1.0,0.0,132.0
4128,4128,4128,4128,4128,18.0,26.0,1002.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,124.0
4129,4129,4129,4129,4129,19.0,25.0,1002.0,1.79,0.0,1.0,1.0,0.0,0.0,0.0,117.0
4130,4130,4130,4130,4130,19.0,24.0,1001.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,122.0
4131,4131,4131,4131,4131,19.0,25.0,1001.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,121.0
4132,4132,4132,4132,4132,18.0,25.0,1001.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,135.0
4133,4133,4133,4133,4133,19.0,23.0,1002.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,140.0
4134,4134,4134,4134,4134,20.0,25.0,1003.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,122.0
4135,4135,4135,4135,4135,20.0,27.0,1003.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,131.0
4136,4136,4136,4136,4136,20.0,28.0,1004.0,2.23,0.0,0.0,0.0,0.0,0.0,1.0,135.0
4137,4137,4137,4137,4137,20.0,29.0,1004.0,4.02,0.0,0.0,0.0,0.0,0.0,1.0,136.0
4138,4138,4138,4138,4138,19.0,29.0,1005.0,5.81,0.0,0.0,0.0,0.0,1.0,0.0,133.5
4139,4139,4139,4139,4139,19.0,30.0,1005.0,11.62,0.0,0.0,0.0,0.0,1.0,0.0,69.0
4140,4140,4140,4140,4140,17.0,30.0,1006.0,13.41,0.0,0.0,0.0,0.0,1.0,0.0,58.0
4141,4141,4141,4141,4141,16.0,29.0,1006.0,20.56,0.0,0.0,0.0,0.0,1.0,0.0,91.0
4142,4142,4142,4142,4142,15.0,29.0,1005.0,26.37,0.0,0.0,0.0,0.0,1.0,0.0,61.0
4143,4143,4143,4143,4143,16.0,30.0,1005.0,31.29,0.0,0.0,0.0,0.0,1.0,0.0,57.0
4144,4144,4144,4144,4144,15.0,29.0,1005.0,36.21,0.0,0.0,0.0,0.0,1.0,0.0,145.0
4145,4145,4145,4145,4145,15.0,29.0,1006.0,41.13,0.0,0.0,0.0,0.0,1.0,0.0,101.0
4146,4146,4146,4146,4146,16.0,28.0,1006.0,45.15,0.0,0.0,0.0,0.0,1.0,0.0,104.0
4147,4147,4147,4147,4147,15.0,26.0,1007.0,49.17,0.0,0.0,0.0,0.0,1.0,0.0,84.5
4148,4148,4148,4148,4148,14.0,25.0,1008.0,52.3,0.0,0.0,0.0,0.0,1.0,0.0,83.0
4149,4149,4149,4149,4149,13.0,24.0,1009.0,56.32,0.0,0.0,0.0,0.0,1.0,0.0,74.0
4150,4150,4150,4150,4150,13.0,24.0,1009.0,59.45,0.0,0.0,0.0,0.0,1.0,0.0,145.0
4151,4151,4151,4151,4151,14.0,23.0,1009.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,126.5
4152,4152,4152,4152,4152,13.0,23.0,1010.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,79.5
4153,4153,4153,4153,4153,10.0,23.0,1011.0,5.81,0.0,0.0,0.0,0.0,1.0,0.0,36.5
4154,4154,4154,4154,4154,12.0,22.0,1011.0,6.7,0.0,0.0,0.0,0.0,1.0,0.0,111.0
4155,4155,4155,4155,4155,12.0,21.0,1011.0,8.49,0.0,0.0,0.0,0.0,1.0,0.0,45.0
4156,4156,4156,4156,4156,13.0,20.0,1011.0,9.38,0.0,0.0,0.0,0.0,1.0,0.0,122.5
4157,4157,4157,4157,4157,13.0,19.0,1011.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,51.5
4158,4158,4158,4158,4158,14.0,22.0,1011.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,59.5
4159,4159,4159,4159,4159,10.0,23.0,1011.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,72.0
4160,4160,4160,4160,4160,8.0,24.0,1011.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,48.0
4161,4161,4161,4161,4161,8.0,27.0,1011.0,3.56,0.0,0.0,0.0,0.0,0.0,1.0,75.5
4162,4162,4162,4162,4162,8.0,28.0,1011.0,4.45,0.0,0.0,0.0,0.0,0.0,1.0,136.0
4163,4163,4163,4163,4163,9.0,29.0,1011.0,4.02,0.0,0.0,0.0,0.0,1.0,0.0,48.0
4164,4164,4164,4164,4164,9.0,30.0,1010.0,7.15,0.0,0.0,0.0,0.0,1.0,0.0,48.0
4165,4165,4165,4165,4165,10.0,30.0,1009.0,11.17,0.0,0.0,0.0,0.0,1.0,0.0,42.0
4166,4166,4166,4166,4166,10.0,31.0,1008.0,15.19,0.0,0.0,0.0,0.0,1.0,0.0,39.0
4167,4167,4167,4167,4167,10.0,31.0,1008.0,19.21,0.0,0.0,0.0,0.0,1.0,0.0,35.0
4168,4168,4168,4168,4168,11.0,31.0,1007.0,23.23,0.0,0.0,0.0,0.0,1.0,0.0,40.0
4169,4169,4169,4169,4169,11.0,30.0,1007.0,26.36,0.0,0.0,0.0,0.0,1.0,0.0,48.0
4170,4170,4170,4170,4170,11.0,29.0,1007.0,29.49,0.0,0.0,0.0,0.0,1.0,0.0,55.0
4171,4171,4171,4171,4171,12.0,27.0,1007.0,31.28,0.0,0.0,0.0,0.0,1.0,0.0,62.0
4172,4172,4172,4172,4172,12.0,26.0,1007.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,61.0
4173,4173,4173,4173,4173,13.0,26.0,1008.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,66.0
4174,4174,4174,4174,4174,13.0,26.0,1009.0,6.26,0.0,0.0,0.0,0.0,1.0,0.0,68.0
4175,4175,4175,4175,4175,11.0,25.0,1009.0,11.18,0.0,0.0,0.0,0.0,1.0,0.0,69.0
4176,4176,4176,4176,4176,12.0,23.0,1009.0,14.31,0.0,0.0,0.0,0.0,1.0,0.0,54.0
4177,4177,4177,4177,4177,13.0,21.0,1009.0,16.1,0.0,0.0,0.0,0.0,1.0,0.0,78.0
4178,4178,4178,4178,4178,14.0,21.0,1009.0,19.23,0.0,0.0,0.0,0.0,1.0,0.0,63.0
4179,4179,4179,4179,4179,14.0,20.0,1009.0,21.02,0.0,0.0,0.0,0.0,1.0,0.0,69.0
4180,4180,4180,4180,4180,14.0,19.0,1009.0,22.81,0.0,0.0,0.0,0.0,1.0,0.0,76.0
4181,4181,4181,4181,4181,14.0,17.0,1009.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,68.0
4182,4182,4182,4182,4182,16.0,21.0,1010.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,100.0
4183,4183,4183,4183,4183,15.0,23.0,1010.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,109.0
4184,4184,4184,4184,4184,15.0,23.0,1010.0,2.23,0.0,0.0,0.0,0.0,0.0,1.0,120.0
4185,4185,4185,4185,4185,13.0,26.0,1009.0,3.12,0.0,0.0,0.0,0.0,0.0,1.0,104.0
4186,4186,4186,4186,4186,13.0,27.0,1009.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,104.0
4187,4187,4187,4187,4187,13.0,28.0,1009.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,106.0
4188,4188,4188,4188,4188,12.0,31.0,1008.0,8.05,0.0,0.0,0.0,0.0,1.0,0.0,96.0
4189,4189,4189,4189,4189,12.0,31.0,1007.0,11.18,0.0,0.0,0.0,0.0,1.0,0.0,70.0
4190,4190,4190,4190,4190,11.0,32.0,1007.0,14.31,0.0,0.0,0.0,0.0,1.0,0.0,49.0
4191,4191,4191,4191,4191,12.0,32.0,1006.0,18.33,0.0,0.0,0.0,0.0,1.0,0.0,49.0
4192,4192,4192,4192,4192,12.0,33.0,1006.0,22.35,0.0,0.0,0.0,0.0,1.0,0.0,38.0
4193,4193,4193,4193,4193,11.0,33.0,1006.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,48.0
4194,4194,4194,4194,4194,11.0,32.0,1006.0,4.02,0.0,0.0,0.0,0.0,1.0,0.0,57.0
4195,4195,4195,4195,4195,12.0,29.0,1006.0,7.15,0.0,0.0,0.0,0.0,1.0,0.0,60.0
4196,4196,4196,4196,4196,11.0,29.0,1006.0,10.28,0.0,0.0,0.0,0.0,1.0,0.0,64.0
4197,4197,4197,4197,4197,14.0,27.0,1007.0,13.41,0.0,0.0,0.0,0.0,1.0,0.0,81.0
4198,4198,4198,4198,4198,15.0,25.0,1008.0,15.2,0.0,0.0,0.0,0.0,1.0,0.0,83.0
4199,4199,4199,4199,4199,14.0,23.0,1008.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,98.0
4200,4200,4200,4200,4200,15.0,23.0,1009.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,114.0
4201,4201,4201,4201,4201,15.0,22.0,1008.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,169.0
4202,4202,4202,4202,4202,15.0,22.0,1008.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,231.0
4203,4203,4203,4203,4203,15.0,21.0,1009.0,7.16,0.0,0.0,0.0,0.0,1.0,0.0,214.0
4204,4204,4204,4204,4204,16.0,21.0,1009.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,188.0
4205,4205,4205,4205,4205,16.0,19.0,1009.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,165.0
4206,4206,4206,4206,4206,18.0,22.0,1010.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,191.0
4207,4207,4207,4207,4207,17.0,23.0,1010.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,149.0
4208,4208,4208,4208,4208,17.0,24.0,1010.0,2.23,0.0,0.0,0.0,0.0,0.0,1.0,140.0
4209,4209,4209,4209,4209,16.0,25.0,1010.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,149.0
4210,4210,4210,4210,4210,16.0,26.0,1009.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,151.0
4211,4211,4211,4211,4211,15.0,28.0,1009.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,159.0
4212,4212,4212,4212,4212,15.0,29.0,1008.0,3.58,0.0,0.0,0.0,0.0,0.0,1.0,166.0
4213,4213,4213,4213,4213,14.0,31.0,1007.0,5.37,0.0,0.0,0.0,0.0,0.0,1.0,136.0
4214,4214,4214,4214,4214,15.0,32.0,1007.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,116.0
4215,4215,4215,4215,4215,14.0,31.0,1007.0,7.15,0.0,0.0,0.0,0.0,1.0,0.0,118.0
4216,4216,4216,4216,4216,14.0,31.0,1006.0,11.17,0.0,0.0,0.0,0.0,1.0,0.0,107.0
4217,4217,4217,4217,4217,15.0,31.0,1006.0,14.3,0.0,0.0,0.0,0.0,1.0,0.0,171.0
