,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,PM_Caotangsi,PM_Shahepu,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_SW,cbwd_cv,PM_US Post
1547,1547,1547,1547,1547,148.0,203.5,-1.0,40.54,1021.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1548,1548,1548,1548,1548,14.5,29.5,0.0,40.84,1020.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0
1549,1549,1549,1549,1549,148.0,203.5,-1.0,35.57,1019.0,14.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1550,1550,1550,1550,1550,148.0,203.5,0.0,38.26,1018.0,14.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1551,1551,1551,1551,1551,148.0,203.5,0.0,40.84,1016.9,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1552,1552,1552,1552,1552,148.0,203.5,0.0,40.84,1016.9,13.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1553,1553,1553,1553,1553,148.0,203.5,-1.0,40.54,1018.0,12.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1554,1554,1554,1554,1554,148.0,203.5,-1.0,40.54,1018.0,12.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1555,1555,1555,1555,1555,111.5,104.5,0.0,46.58,1019.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.5
1556,1556,1556,1556,1556,106.0,104.5,0.0,46.58,1020.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.5
1557,1557,1557,1557,1557,139.0,143.5,1.0,53.53,1021.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0
1558,1558,1558,1558,1558,81.0,77.0,2.0,53.81,1022.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
1559,1559,1559,1559,1559,123.5,103.0,2.0,57.51,1023.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.5
1560,1560,1560,1560,1560,169.5,169.0,3.0,61.76,1022.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159.0
1561,1561,1561,1561,1561,89.0,97.5,3.0,66.05,1023.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1562,1562,1562,1562,1562,132.5,73.0,4.0,70.88,1022.0,9.0,2.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,133.0
1563,1563,1563,1563,1563,84.5,97.0,5.0,76.01,1021.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0
1564,1564,1564,1564,1564,108.5,112.0,5.0,76.01,1020.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.5
1565,1565,1565,1565,1565,108.5,112.0,5.0,76.01,1020.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.5
1566,1566,1566,1566,1566,141.0,127.5,4.0,70.88,1020.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.5
1567,1567,1567,1567,1567,118.5,107.5,3.0,70.67,1020.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0
1568,1568,1568,1568,1568,148.0,203.5,3.0,66.05,1021.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1569,1569,1569,1569,1569,33.5,16.5,3.0,61.76,1021.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
1570,1570,1570,1570,1570,148.0,203.5,3.0,57.77,1021.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1571,1571,1571,1571,1571,148.0,203.5,3.0,54.08,1020.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1572,1572,1572,1572,1572,148.0,203.5,3.0,54.08,1019.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1573,1573,1573,1573,1573,148.0,203.5,3.0,54.08,1016.9,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.5
1574,1574,1574,1574,1574,63.5,57.5,3.0,54.08,1015.9,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
1575,1575,1575,1575,1575,148.0,203.5,4.0,62.0,1014.9,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1576,1576,1576,1576,1576,148.0,203.5,3.0,54.08,1013.9,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1577,1577,1577,1577,1577,148.0,203.5,3.0,57.77,1013.9,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
1578,1578,1578,1578,1578,148.0,203.5,3.0,54.08,1013.9,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1579,1579,1579,1579,1579,83.0,60.5,2.0,53.81,1013.9,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1580,1580,1580,1580,1580,148.0,203.5,3.0,57.77,1015.9,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1581,1581,1581,1581,1581,148.0,203.5,3.0,57.77,1015.9,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1582,1582,1582,1582,1582,148.0,203.5,3.0,57.77,1018.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1583,1583,1583,1583,1583,14.5,29.5,4.0,66.27,1019.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0
1584,1584,1584,1584,1584,102.5,99.5,6.0,76.18,1020.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0
1585,1585,1585,1585,1585,52.5,43.0,6.0,76.18,1021.0,10.0,14.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,65.0
1586,1586,1586,1586,1586,90.0,83.0,7.0,87.28,1022.0,9.0,6.0,0.4,0.6,1.0,0.0,0.0,0.0,0.0,77.0
1587,1587,1587,1587,1587,89.0,69.0,6.0,87.19,1022.0,8.0,11.0,0.5,1.1,1.0,0.0,0.0,0.0,0.0,73.0
1588,1588,1588,1588,1588,148.0,203.5,6.0,87.19,1023.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1589,1589,1589,1589,1589,113.5,109.5,5.0,81.34,1023.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.5
1590,1590,1590,1590,1590,85.5,81.0,5.0,81.34,1023.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0
1591,1591,1591,1591,1591,91.5,102.0,5.0,81.34,1024.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0
1592,1592,1592,1592,1592,214.5,239.5,5.0,81.34,1025.1,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.5
1593,1593,1593,1593,1593,144.0,154.0,5.0,81.34,1026.1,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0
1594,1594,1594,1594,1594,160.5,160.5,5.0,76.01,1027.1,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,212.0
1595,1595,1595,1595,1595,148.0,203.5,1.0,53.53,1027.1,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1596,1596,1596,1596,1596,148.0,203.5,1.0,57.25,1027.1,9.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1597,1597,1597,1597,1597,148.0,203.5,-2.0,43.01,1027.1,10.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1598,1598,1598,1598,1598,148.0,203.5,0.0,49.8,1025.1,10.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1599,1599,1599,1599,1599,148.0,203.5,-1.0,49.51,1025.1,9.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1600,1600,1600,1600,1600,148.0,203.5,-1.0,49.51,1025.1,9.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1601,1601,1601,1601,1601,91.5,84.5,0.0,53.26,1026.1,9.0,2.0,0.8,0.8,0.0,0.0,1.0,0.0,0.0,77.0
1602,1602,1602,1602,1602,148.0,203.5,0.0,53.26,1027.1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1603,1603,1603,1603,1603,59.5,61.0,0.0,56.99,1028.1,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0
1604,1604,1604,1604,1604,148.0,91.5,2.0,65.82,1030.1,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.5
1605,1605,1605,1605,1605,101.5,96.5,2.0,70.47,1031.2,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1606,1606,1606,1606,1606,148.0,203.5,2.0,65.82,1032.9,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1607,1607,1607,1607,1607,148.0,203.5,3.0,70.67,1033.9,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1608,1608,1608,1608,1608,148.0,203.5,3.0,70.67,1034.9,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1609,1609,1609,1609,1609,148.0,203.5,3.0,70.67,1034.9,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1610,1610,1610,1610,1610,36.0,32.0,4.0,75.84,1034.9,8.0,4.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,35.0
1611,1611,1611,1611,1611,148.0,203.5,4.0,81.2,1034.9,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1612,1612,1612,1612,1612,148.0,203.5,-4.0,42.4,1034.9,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1613,1613,1613,1613,1613,148.0,203.5,-7.0,33.74,1035.9,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1614,1614,1614,1614,1614,148.0,203.5,-9.0,30.92,1035.9,7.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1615,1615,1615,1615,1615,148.0,203.5,-11.0,26.39,1036.9,7.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1616,1616,1616,1616,1616,148.0,203.5,-11.0,26.39,1037.9,7.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1617,1617,1617,1617,1617,148.0,203.5,-12.0,24.36,1038.9,7.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1618,1618,1618,1618,1618,148.0,203.5,-11.0,24.65,1038.9,8.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1619,1619,1619,1619,1619,148.0,203.5,-10.0,26.69,1038.9,8.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1620,1620,1620,1620,1620,148.0,203.5,-9.0,28.88,1037.9,8.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1621,1621,1621,1621,1621,148.0,203.5,-9.0,28.88,1036.9,8.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1622,1622,1622,1622,1622,148.0,203.5,-8.0,29.18,1035.9,9.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1623,1623,1623,1623,1623,148.0,203.5,-8.0,29.18,1033.9,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1624,1624,1624,1624,1624,148.0,203.5,-8.0,29.18,1032.9,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1625,1625,1625,1625,1625,148.0,203.5,-8.0,27.29,1032.9,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1626,1626,1626,1626,1626,148.0,203.5,-7.0,31.53,1032.9,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1627,1627,1627,1627,1627,148.0,203.5,-6.0,36.44,1032.9,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1628,1628,1628,1628,1628,148.0,203.5,-4.0,42.4,1033.9,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1629,1629,1629,1629,1629,148.0,203.5,-4.0,45.4,1033.9,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1630,1630,1630,1630,1630,148.0,203.5,-4.0,45.4,1033.9,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1631,1631,1631,1631,1631,148.0,203.5,-4.0,45.4,1033.9,7.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1632,1632,1632,1632,1632,148.0,203.5,-2.0,56.45,1033.9,6.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1633,1633,1633,1633,1633,148.0,203.5,-2.0,60.51,1033.9,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1634,1634,1634,1634,1634,148.0,203.5,-1.0,65.13,1032.9,5.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1635,1635,1635,1635,1635,148.0,203.5,-1.0,69.85,1031.8,4.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1636,1636,1636,1636,1636,148.0,203.5,0.0,70.06,1031.8,5.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1637,1637,1637,1637,1637,148.0,203.5,1.0,75.32,1031.2,5.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1638,1638,1638,1638,1638,121.5,113.0,1.0,80.78,1031.2,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.5
1639,1639,1639,1639,1639,121.5,113.0,1.0,80.78,1031.2,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.5
1640,1640,1640,1640,1640,118.0,93.0,2.0,86.79,1031.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0
1641,1641,1641,1641,1641,148.0,82.5,2.0,75.49,1031.2,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.5
1642,1642,1642,1642,1642,104.5,45.5,1.0,61.26,1031.2,8.0,2.0,57.0,57.0,0.0,0.0,0.0,0.0,1.0,69.5
1643,1643,1643,1643,1643,47.5,51.0,0.0,46.58,1031.2,11.0,3.0,13.7,70.7,0.0,0.0,1.0,0.0,0.0,56.0
1644,1644,1644,1644,1644,148.0,203.5,-1.0,37.96,1029.1,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1645,1645,1645,1645,1645,148.0,203.5,-1.0,37.96,1028.1,13.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
1646,1646,1646,1646,1646,148.0,203.5,-1.0,35.57,1026.1,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1647,1647,1647,1647,1647,148.0,203.5,-1.0,33.35,1024.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
1648,1648,1648,1648,1648,148.0,203.5,-2.0,33.05,1023.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1649,1649,1649,1649,1649,148.0,203.5,-1.0,33.35,1023.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
1650,1650,1650,1650,1650,148.0,203.5,-2.0,33.05,1023.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1651,1651,1651,1651,1651,148.0,203.5,0.0,43.6,1023.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1652,1652,1652,1652,1652,148.0,203.5,1.0,50.08,1024.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1653,1653,1653,1653,1653,90.5,95.0,1.0,50.08,1025.1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0
1654,1654,1654,1654,1654,148.0,203.5,1.0,46.88,1026.1,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1655,1655,1655,1655,1655,148.0,203.5,1.0,50.08,1026.1,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1656,1656,1656,1656,1656,148.0,203.5,1.0,53.53,1025.1,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1657,1657,1657,1657,1657,148.0,203.5,1.0,61.26,1025.1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1658,1658,1658,1658,1658,148.0,203.5,2.0,70.47,1024.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1659,1659,1659,1659,1659,158.0,179.5,2.0,75.49,1023.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153.0
1660,1660,1660,1660,1660,209.0,229.0,2.0,75.49,1022.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237.0
1661,1661,1661,1661,1661,229.0,196.5,3.0,86.89,1021.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.0
1662,1662,1662,1662,1662,120.0,69.0,2.0,80.92,1021.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.5
1663,1663,1663,1663,1663,184.5,228.0,3.0,93.19,1021.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,212.5
1664,1664,1664,1664,1664,205.5,204.0,3.0,86.89,1021.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,207.0
1665,1665,1665,1665,1665,148.0,203.5,4.0,75.84,1021.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1666,1666,1666,1666,1666,112.0,123.0,3.0,57.77,1021.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.5
1667,1667,1667,1667,1667,148.0,203.5,2.0,47.17,1020.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1668,1668,1668,1668,1668,148.0,203.5,1.0,38.56,1019.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1669,1669,1669,1669,1669,148.0,203.5,0.0,33.65,1018.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1670,1670,1670,1670,1670,63.5,57.5,1.0,36.17,1015.9,16.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1671,1671,1671,1671,1671,83.0,60.5,0.0,31.58,1014.9,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1672,1672,1672,1672,1672,148.0,203.5,0.0,29.65,1013.9,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1673,1673,1673,1673,1673,148.0,203.5,0.0,29.65,1012.9,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1674,1674,1674,1674,1674,148.0,203.5,1.0,33.95,1013.9,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1675,1675,1675,1675,1675,148.0,203.5,2.0,41.43,1013.9,15.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1676,1676,1676,1676,1676,148.0,203.5,2.0,41.43,1014.9,15.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1677,1677,1677,1677,1677,148.0,203.5,2.0,38.86,1016.9,16.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1678,1678,1678,1678,1678,54.5,57.0,3.0,44.49,1018.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0
1679,1679,1679,1679,1679,148.0,203.5,3.0,50.65,1018.0,13.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,142.5
1680,1680,1680,1680,1680,148.0,203.5,4.0,58.03,1018.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0
1681,1681,1681,1681,1681,89.0,84.5,4.0,62.0,1018.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0
1682,1682,1682,1682,1682,148.0,203.5,4.0,66.27,1016.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1683,1683,1683,1683,1683,64.0,55.5,5.0,81.34,1015.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.5
1684,1684,1684,1684,1684,64.0,55.5,5.0,81.34,1015.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.5
1685,1685,1685,1685,1685,64.0,55.5,5.0,81.34,1015.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.5
1686,1686,1686,1686,1686,264.0,250.5,5.0,87.09,1015.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,224.5
1687,1687,1687,1687,1687,156.5,193.5,4.0,86.99,1016.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0
1688,1688,1688,1688,1688,159.5,185.0,5.0,87.09,1018.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0
1689,1689,1689,1689,1689,241.0,220.0,6.0,76.18,1018.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.5
1690,1690,1690,1690,1690,148.0,203.5,5.0,54.62,1018.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1691,1691,1691,1691,1691,148.0,203.5,4.0,44.78,1018.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1692,1692,1692,1692,1692,148.0,203.5,4.0,39.46,1016.9,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1693,1693,1693,1693,1693,83.0,60.5,3.0,34.54,1014.9,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1694,1694,1694,1694,1694,107.0,97.5,3.0,32.46,1013.9,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5
1695,1695,1695,1695,1695,148.0,203.5,3.0,32.46,1011.9,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,175.5
1696,1696,1696,1696,1696,148.0,203.5,3.0,30.52,1010.8,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1697,1697,1697,1697,1697,102.5,92.0,2.0,28.43,1010.8,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1698,1698,1698,1698,1698,148.0,203.5,3.0,32.46,1010.8,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1699,1699,1699,1699,1699,148.0,203.5,5.0,42.32,1010.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
1700,1700,1700,1700,1700,106.0,58.5,6.0,51.48,1011.9,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1701,1701,1701,1701,1701,148.0,203.5,4.0,42.02,1012.9,17.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0
1702,1702,1702,1702,1702,148.0,203.5,5.0,45.07,1013.9,17.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.5
1703,1703,1703,1703,1703,148.0,203.5,5.0,45.07,1013.9,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
1704,1704,1704,1704,1704,148.0,203.5,5.0,58.29,1013.9,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1705,1705,1705,1705,1705,148.0,203.5,6.0,66.71,1013.9,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1706,1706,1706,1706,1706,122.0,123.0,6.0,76.18,1013.9,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0
1707,1707,1707,1707,1707,148.0,203.5,7.0,81.61,1012.9,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
1708,1708,1708,1708,1708,145.5,144.0,6.0,81.48,1011.9,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0
1709,1709,1709,1709,1709,83.0,60.5,6.0,87.19,1011.9,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1710,1710,1710,1710,1710,83.0,60.5,8.0,87.38,1011.9,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
1711,1711,1711,1711,1711,347.5,321.0,7.0,87.28,1012.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,321.0
1712,1712,1712,1712,1712,377.5,329.5,7.0,93.4,1012.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,283.0
1713,1713,1713,1713,1713,148.0,203.5,9.0,87.47,1013.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
1714,1714,1714,1714,1714,35.5,41.0,9.0,71.85,1013.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.5
1715,1715,1715,1715,1715,148.0,203.5,7.0,51.75,1012.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1716,1716,1716,1716,1716,237.0,218.0,6.0,42.61,1011.9,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0
1717,1717,1717,1717,1717,148.0,203.5,5.0,37.36,1010.2,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1718,1718,1718,1718,1718,148.0,203.5,5.0,35.13,1009.1,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1719,1719,1719,1719,1719,148.0,203.5,5.0,33.05,1007.1,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
1720,1720,1720,1720,1720,148.0,203.5,4.0,30.81,1006.1,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1721,1721,1721,1721,1721,148.0,203.5,4.0,32.75,1006.1,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
1722,1722,1722,1722,1722,148.0,203.5,4.0,32.75,1006.1,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
1723,1723,1723,1723,1723,148.0,203.5,6.0,42.61,1006.1,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.5
1724,1724,1724,1724,1724,148.0,203.5,7.0,51.75,1006.1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175.5
1725,1725,1725,1725,1725,97.5,115.0,7.0,62.71,1007.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1726,1726,1726,1726,1726,148.0,203.5,7.0,62.71,1008.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
1727,1727,1727,1727,1727,97.5,115.0,7.0,62.71,1007.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0
