,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,class
1706,1706,1706,1706,1706,0.88822,0.0010188,0.0,0.0,0.0,0.0,0,0,0.0,0.030711,0.0026927,0,0.0027655,0.064406,0.00072775,0.0,0.0,0.00072775,0.0,0.0,0,0.0,0.0018194,0.00021833,0.0,7.2775e-05,0.0066225,6
1707,1707,1707,1707,1707,0.77815,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.14214,0.00012846,0,0.0073865,0.070782,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0014131,0.0,0.0,0.0,0.0,7
1708,1708,1708,1708,1708,0.40347,0.018233,0.0,0.0040114,0.021005,0.0,0,0,0.0,0.024141,0.00014587,0,0.037051,0.49194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
1709,1709,1709,1709,1709,0.3025,0.038291,0.0,0.00015597,0.02207,0.0,0,0,0.0,0.090852,0.014349,0,0.038213,0.44927,0.0025735,0.0,0.0,0.0028075,0.0,0.0,0,0.0,0.0032754,0.00023395,0.0,0.00062388,0.034781,9
1710,1710,1710,1710,1710,0.4495,0.048305,0.0,0.0079652,0.11313,0.0,0,0,0.0,0.0013765,0.00038541,0,0.0050471,0.35772,0.00078918,0.0,0.0,0.0014315,0.0,0.0,0,0.0,0.00045882,0.0,0.0,0.00020188,0.013691,0
1711,1711,1711,1711,1711,0.83942,0.0078861,0.0,0.0052305,0.0062364,0.0,0,0,0.0,0.0058743,0.00028165,0,0.024181,0.10884,0.00028165,0.0,0.0,0.00024141,0.0,0.0,0,0.0,0.0,0.00012071,0.0,0.0,0.0014082,1
1712,1712,1712,1712,1712,0.70127,0.0029774,0.0,0.00050581,0.0047247,0.0,0,0,0.0,0.098323,0.002713,0,0.023509,0.1519,0.00047132,0.0,0.0,0.00016094,0.0,0.0,0,0.0,0.0093575,0.00032188,0.0,0.00064376,0.0031153,2
1713,1713,1713,1713,1713,0.595,0.0058545,0.0,0.002346,0.006249,0.0,0,0,0.0,0.032594,0.0023667,0,0.14202,0.20767,0.00022837,0.0,0.0,0.00041521,0.0,0.0,0,0.0,0.0037369,0.0,0.0,0.00056054,0.00095499,3
1714,1714,1714,1714,1714,0.76739,0.00013719,0.0,0.0021265,0.00044588,0.0,0,0,0.0,0.18799,0.00061737,0,0.016978,0.024317,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
1715,1715,1715,1715,1715,0.87825,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.068642,0.00013548,0,0.0087157,0.032785,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.01147,0.0,0.0,0.0,0.0,5
1716,1716,1716,1716,1716,0.90481,0.00021833,0.0,0.0,0.00021833,0.0,0,0,0.0,0.018048,0.00065497,0,0.0030565,0.062368,0.00043665,0.0,0.0,0.00072775,0.0,0.0,0,0.0,0.002256,0.0002911,0.0,7.2775e-05,0.0068408,6
1717,1717,1717,1717,1717,0.7531,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.16674,6.423e-05,0,0.0078361,0.070974,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0012846,0.0,0.0,0.0,0.0,7
1718,1718,1718,1718,1718,0.39231,0.016337,0.0,0.002188,0.017139,0.0,0,0,0.0,0.020276,0.00029174,0,0.040551,0.51032,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00058347,8
1719,1719,1719,1719,1719,0.2894,0.046557,0.0,0.00015597,0.035717,0.0,0,0,0.0,0.074242,0.012712,0,0.036419,0.45839,0.0047571,0.0,0.00023395,0.0047571,0.0,0.0,0,0.0,0.0027295,0.00038992,0.0,0.00062388,0.03291,9
1720,1720,1720,1720,1720,0.41437,0.053646,0.0,0.0022574,0.13126,0.0,0,0,0.0,0.00012847,9.1765e-05,0,0.0011379,0.38,0.0015417,0.0,0.0,0.0023859,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.013177,0
1721,1721,1721,1721,1721,0.81323,0.015329,0.0,0.0042649,0.014605,0.0,0,0,0.0,0.0044259,0.0010461,0,0.0075239,0.13752,0.00044259,0.0,0.0,0.00028165,0.0,0.0,0,0.0,0.0,0.00012071,0.0,0.0,0.0012071,1
1722,1722,1722,1722,1722,0.69933,0.0078056,0.0,0.0008162,0.0075297,0.0,0,0,0.0,0.074044,0.0043569,0,0.014462,0.17338,0.0010346,0.0,0.0,0.00082769,0.0,0.0,0,0.0,0.010599,0.00041384,0.0,0.00090816,0.0044948,2
1723,1723,1723,1723,1723,0.57947,0.003467,0.0,0.0035501,0.0084081,0.0,0,0,0.0,0.021321,0.00018685,0,0.092883,0.28523,0.00087195,0.0,4.1521e-05,0.00051902,0.0,0.0,0,0.0,0.0022629,2.0761e-05,0.0,0.0006851,0.0010796,3
1724,1724,1724,1724,1724,0.73717,0.00037728,0.0,0.00020579,0.0018521,0.0,0,0,0.0,0.20706,0.00099465,0,0.016943,0.035396,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
1725,1725,1725,1725,1725,0.86583,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.076725,0.0017612,0,0.0034321,0.041953,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.010296,0.0,0.0,0.0,0.0,5
1726,1726,1726,1726,1726,0.90175,0.0,0.0,0.00014555,0.0,0.0,0,0,0.0,0.014919,0.0014555,0,0.0011644,0.070155,0.0013827,0.0,0.0,0.0002911,0.0,0.0,0,0.0,0.00021833,7.2775e-05,0.0,7.2775e-05,0.0083691,6
1727,1727,1727,1727,1727,0.7619,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15569,0.00012846,0,0.0046888,0.075406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0021838,0.0,0.0,0.0,0.0,7
1728,1728,1728,1728,1728,0.38371,0.028371,0.0,0.002188,0.030559,0.0,0,0,0.0,0.014441,0.0,0,0.018161,0.52257,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
1729,1729,1729,1729,1729,0.28886,0.045309,0.0,0.00015597,0.047415,0.0,0,0,0.0,0.059191,0.013257,0,0.012322,0.48327,0.0071746,0.0,0.00015597,0.0063948,0.0,0.0,0,0.0,0.0014037,0.0013257,0.0,0.00062388,0.033144,9
1730,1730,1730,1730,1730,0.38793,0.066328,0.0,0.00088094,0.13873,0.0,0,0,0.0,9.1765e-05,0.0,0,0.00036706,0.38767,0.0020372,0.0,3.6706e-05,0.0036155,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.012315,0
1731,1731,1731,1731,1731,0.78575,0.020037,0.0,0.0045063,0.027802,0.0,0,0,0.0,0.002052,0.0019715,0,0.0047075,0.15128,0.00044259,0.0,0.0,0.00028165,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0011668,1
1732,1732,1732,1732,1732,0.70517,0.011266,0.0,0.0015289,0.013404,0.0,0,0,0.0,0.048362,0.0037131,0,0.014255,0.18367,0.0012185,0.0,0.0,0.0011151,0.0,0.0,0,0.0,0.010185,0.0005403,0.0,0.00086218,0.0047132,2
1733,1733,1733,1733,1733,0.57246,0.00382,0.0,0.0046711,0.0096122,0.0,0,0,0.0,0.014595,0.00029065,0,0.074863,0.3132,0.00093423,0.0,4.1521e-05,0.00049826,0.0,0.0,0,0.0,0.0032802,2.0761e-05,0.0,0.0005813,0.0011418,3
1734,1734,1734,1734,1734,0.7275,0.0010632,0.0,0.00044588,0.0017149,0.0,0,0,0.0,0.19859,0.011627,0,0.019516,0.039546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
1735,1735,1735,1735,1735,0.86389,0.0,0.0,0.00018064,0.0,0.0,0,0,0.0,0.075641,0.0020773,0,0.0025289,0.046423,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0092124,0.0,0.0,4.5159e-05,0.0,5
1736,1736,1736,1736,1736,0.89287,0.00014555,0.0,0.00050942,0.003566,0.0,0,0,0.0,0.022779,0.00014555,0,0.0016738,0.060622,0.0037843,0.0,0.0,0.0011644,0.0,0.0,0,0.0,0.0046576,7.2775e-05,0.0,0.0,0.0080052,6
1737,1737,1737,1737,1737,0.77205,0.00019269,0.0,6.423e-05,0.0,0.0,0,0,0.0,0.14433,0.00019269,0,0.0031473,0.078489,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0014773,0.0,0.0,6.423e-05,0.0,7
1738,1738,1738,1738,1738,0.38312,0.020203,0.0,0.0049595,0.043177,0.0,0,0,0.0,0.013128,7.2934e-05,0,0.0098461,0.52542,7.2934e-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
1739,1739,1739,1739,1739,0.28433,0.049131,0.0,0.00062388,0.072682,0.0,0,0,0.0,0.039382,0.021602,0,0.018716,0.45933,0.0089683,0.0,0.00023395,0.0073306,0.0,0.0,0,0.0,0.0017936,0.00077985,0.0,0.0010918,0.034001,9
1740,1740,1740,1740,1740,0.38275,0.061336,0.0,0.0017252,0.14088,0.0,0,0,0.0,0.0,0.00016518,0,0.000312,0.3976,0.0012297,0.0,0.0,0.0024593,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.011544,0
1741,1741,1741,1741,1741,0.80969,0.021888,0.0,0.0058743,0.02905,0.0,0,0,0.0,0.0015692,0.0014485,0,0.0058341,0.12288,0.00040235,0.0,0.0,0.00028165,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010863,1
1742,1742,1742,1742,1742,0.69641,0.016036,0.0,0.0022417,0.016519,0.0,0,0,0.0,0.061927,0.0033682,0,0.022267,0.17879,0.00096564,0.0,0.0,0.00066675,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008047,2
1743,1743,1743,1743,1743,0.57401,0.0069133,0.0,0.005294,0.016297,0.0,0,0,0.0,0.016567,0.00041521,0,0.073513,0.30535,0.00029065,0.0,0.0,0.0010173,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00033217,3
1744,1744,1744,1744,1744,0.73985,0.00082316,0.0,0.00058307,0.0012347,0.0,0,0,0.0,0.17715,0.004596,0,0.033441,0.042324,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
1745,1745,1745,1745,1745,0.90205,9.0318e-05,0.0,0.00018064,0.00031611,0.0,0,0,0.0,0.073835,0.0014903,0,0.002845,0.019193,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
1746,1746,1746,1746,1746,0.88109,0.0073503,0.0,0.0,0.0069136,0.0,0,0,0.0,0.040899,0.0024744,0,0.0036388,0.048614,0.0013827,0.0,0.0,0.0032749,0.0,0.0,0,0.0,0.0,0.00021833,0.0,0.0,0.0041482,6
1747,1747,1747,1747,1747,0.78226,0.0021196,0.0,0.0,0.00025692,0.0,0,0,0.0,0.19751,0.0063588,0,0.0015415,0.0099557,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
1748,1748,1748,1748,1748,0.36766,0.022391,0.0,0.0043761,0.047772,0.0,0,0,0.0,0.011669,0.0,0,0.011596,0.53344,0.00029174,0.0,0.00014587,0.00065641,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
1749,1749,1749,1749,1749,0.31061,0.058645,0.0,0.0084224,0.08048,0.0,0,0,0.0,0.01895,0.01279,0,0.015909,0.45067,0.0098261,0.0,0.00023395,0.0093582,0.0,0.0,0,0.0,0.00062388,7.7985e-05,0.0,0.00031194,0.023083,9
1750,1750,1750,1750,1750,0.35955,0.060308,0.0,0.0031017,0.14192,0.0,0,0,0.0,0.0,0.00012847,0,0.00047718,0.41639,0.0018169,0.0,0.0,0.0037624,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.012535,0
1751,1751,1751,1751,1751,0.73304,0.019836,0.0,0.0017703,0.029693,0.0,0,0,0.0,0.0026153,0.002575,0,0.012312,0.1957,0.00024141,0.0,0.0,0.00044259,0.0,0.0,0,0.0,0.00064376,0.0,0.0,8.047e-05,0.0010461,1
1752,1752,1752,1752,1752,0.64117,0.011818,0.0,0.0035867,0.012852,0.0,0,0,0.0,0.078067,0.0036212,0,0.026291,0.20213,0.0015749,0.0,0.0,0.0015749,0.0,0.0,0,0.0,0.011312,0.00047132,0.0,0.00078171,0.0047477,2
1753,1753,1753,1753,1753,0.54841,0.0052317,0.0,0.0054393,0.012207,0.0,0,0,0.0,0.017937,0.00062282,0,0.075091,0.326,0.0013702,0.0,0.0,0.00080967,0.0,0.0,0,0.0,0.0050241,2.0761e-05,0.0,0.00043597,0.001391,3
1754,1754,1754,1754,1754,0.70051,0.00037728,0.0,0.00099465,0.0034641,0.0,0,0,0.0,0.16295,0.0058993,0,0.062354,0.063452,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
1755,1755,1755,1755,1755,0.83553,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.092576,0.00063223,0,0.0055546,0.053017,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.012644,0.0,0.0,4.5159e-05,0.0,5
1756,1756,1756,1756,1756,0.79434,0.00050942,0.0,0.00050942,0.0017466,0.0,0,0,0.0,0.116,0.0012372,0,0.0021832,0.058147,0.0032749,0.0,0.0,0.0014555,0.0,0.0,0,0.0,0.0092424,0.00036387,0.0,0.0,0.010989,6
1757,1757,1757,1757,1757,0.70075,0.00012846,0.0,0.0,0.0,0.0,0,0,0.0,0.21318,0.00032115,0,0.0037896,0.063202,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.018562,0.0,0.0,6.423e-05,0.0,7
1758,1758,1758,1758,1758,0.35606,0.011815,0.0,0.0047407,0.042885,0.0,0,0,0.0,0.011378,0.0,0,0.021224,0.54905,0.0,0.0,7.2934e-05,0.0012399,0.0,0.0,0,0.0,0.0013858,0.0,0.0,0.00014587,0.0,8
1759,1759,1759,1759,1759,0.24144,0.0503,0.0,0.00031194,0.048273,0.0,0,0,0.0,0.051158,0.0099821,0,0.014271,0.51275,0.01084,0.0,7.7985e-05,0.0086563,0.0,0.0,0,0.0,0.0029634,0.00077985,0.0,0.0015597,0.046635,9
1760,1760,1760,1760,1760,0.34004,0.055775,0.0,0.0020372,0.13073,0.0,0,0,0.0,1.8353e-05,3.6706e-05,0,0.000312,0.45297,0.0018537,0.0,0.0,0.003744,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.01248,0
1761,1761,1761,1761,1761,0.69039,0.022411,0.0,0.0023739,0.028848,0.0,0,0,0.0,0.0049489,0.0068802,0,0.014283,0.22817,0.00032188,0.0,0.0,0.00040235,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00096564,1
1762,1762,1762,1762,1762,0.59119,0.015324,0.0,0.0015404,0.014151,0.0,0,0,0.0,0.056398,0.0052995,0,0.062927,0.23209,0.0017129,0.0,0.0,0.001276,0.0,0.0,0,0.0,0.012002,0.00045983,0.0,0.00088517,0.0047477,2
1763,1763,1763,1763,1763,0.52547,0.0053355,0.0,0.0065188,0.010941,0.0,0,0,0.0,0.019017,0.0005813,0,0.054497,0.36402,0.0017854,0.0,0.0,0.0010173,0.0,0.0,0,0.0,0.0064151,0.00099651,0.0,0.00095499,0.0024498,3
1764,1764,1764,1764,1764,0.66923,0.00044588,0.0,0.0017835,0.0027439,0.0,0,0,0.0,0.11377,3.4298e-05,0,0.08921,0.12279,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
1765,1765,1765,1765,1765,0.80685,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1194,0.0017612,0,0.0051481,0.048772,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.018064,0.0,0.0,0.0,0.0,5
1766,1766,1766,1766,1766,0.72164,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.19016,0.0016738,0,0.0018194,0.061786,0.0024016,0.0,0.0,0.0018194,0.0,0.0,0,0.0,0.0093152,0.00036387,0.0,0.0,0.0090241,6
1767,1767,1767,1767,1767,0.54159,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.37022,0.00038538,0,0.0025692,0.041621,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.043355,0.0,0.0,0.00019269,6.423e-05,7
1768,1768,1768,1768,1768,0.31106,0.019692,0.0,0.0016775,0.03479,0.0,0,0,0.0,0.013858,0.00029174,0,0.019255,0.59157,0.00087521,0.0,0.00014587,0.00058347,0.0,0.0,0,0.0,0.0029903,0.0,0.0,0.00087521,0.0023339,8
1769,1769,1769,1769,1769,0.23216,0.051782,0.0,0.00031194,0.035405,0.0,0,0,0.0,0.05381,0.020276,0,0.0061608,0.53771,0.011542,0.0,0.0,0.0088903,0.0,0.0,0,0.0,0.0027295,0.0012478,0.0,0.0014817,0.036497,9
1770,1770,1770,1770,1770,0.34658,0.052214,0.0,0.0021106,0.12003,0.0,0,0,0.0,0.0,5.5059e-05,0,5.5059e-05,0.46152,0.0022207,0.0,0.0,0.0019821,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.013232,0
1771,1771,1771,1771,1771,0.76768,0.028567,0.0,0.0065181,0.033516,0.0,0,0,0.0,0.0041844,0.0071216,0,0.0028567,0.14794,0.00016094,0.0,0.0,0.00024141,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0012071,1
1772,1772,1772,1772,1772,0.5463,0.026371,0.0,0.004127,0.02613,0.0,0,0,0.0,0.023991,0.0052191,0,0.065296,0.29888,0.00064376,0.0,0.0,0.00085068,0.0,0.0,0,0.0,0.00077021,0.0,0.0,3.4487e-05,0.001391,2
1773,1773,1773,1773,1773,0.51297,0.0061659,0.0,0.013972,0.021487,0.0,0,0,0.0,0.011273,0.00014532,0,0.051632,0.37498,0.003384,0.0,0.0,0.0017231,0.0,0.0,0,0.0,6.2282e-05,0.0,0.0,0.0001038,0.0020968,3
1774,1774,1774,1774,1774,0.68425,0.00041158,0.0,0.0020236,0.0046303,0.0,0,0,0.0,0.068391,0.0034984,0,0.080224,0.15657,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
1775,1775,1775,1775,1775,0.80817,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.12843,0.00018064,0,0.01129,0.051888,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.5159e-05,0.0,0.0,0.0,0.0,5
1776,1776,1776,1776,1776,0.67812,0.0028382,0.0,0.0,0.0037115,0.0,0,0,0.0,0.23703,0.0059675,0,0.0034932,0.057783,0.0010916,0.0,0.0,0.0010916,0.0,0.0,0,0.0,0.0011644,0.00021833,0.0,7.2775e-05,0.007423,6
1777,1777,1777,1777,1777,0.56253,0.0,0.0,0.00038538,0.0,0.0,0,0,0.0,0.36682,0.00012846,0,0.035583,0.034556,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
1778,1778,1778,1778,1778,0.29786,0.018161,0.0,0.0054701,0.025673,0.0,0,0,0.0,0.0086062,0.00080228,0,0.015608,0.62577,0.00058347,0.0,0.00029174,0.00051054,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00065641,8
1779,1779,1779,1779,1779,0.23239,0.038759,0.0,0.00070186,0.027295,0.0,0,0,0.0,0.040084,0.017001,0,0.0078765,0.56009,0.01162,0.0,0.00054589,0.010138,0.0,0.0,0,0.0,0.0021836,0.0023396,0.0,0.00077985,0.048195,9
1780,1780,1780,1780,1780,0.33237,0.055059,0.0,0.0016334,0.12827,0.0,0,0,0.0,0.0,0.0,0,0.00038541,0.46176,0.0029181,0.0,0.0,0.0052306,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.01237,0
1781,1781,1781,1781,1781,0.67039,0.019635,0.0,0.0029371,0.027279,0.0,0,0,0.0,0.0033797,0.005472,0,0.017261,0.25175,0.00032188,0.0,0.0,0.00052306,0.0,0.0,0,0.0,4.0235e-05,0.0,0.0,0.0,0.0010059,1
1782,1782,1782,1782,1782,0.5531,0.013783,0.0,0.0019198,0.01514,0.0,0,0,0.0,0.052156,0.010231,0,0.069653,0.263,0.0011611,0.0,0.0,0.00123,0.0,0.0,0,0.0,0.012312,0.00043684,0.0,0.00066675,0.0052076,2
1783,1783,1783,1783,1783,0.51648,0.0046504,0.0,0.0074946,0.010775,0.0,0,0,0.0,0.018954,0.00053978,0,0.054829,0.37029,0.0015363,0.0,2.0761e-05,0.0011211,0.0,0.0,0,0.0,0.0070379,0.00053978,0.0,0.0016193,0.0041106,3
1784,1784,1784,1784,1784,0.67146,0.00020579,0.0,0.0015434,0.0028811,0.0,0,0,0.0,0.098882,0.0,0,0.083516,0.14152,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
1785,1785,1785,1785,1785,0.80284,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1241,0.00036127,0,0.0059158,0.049855,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.016935,0.0,0.0,0.0,0.0,5
1786,1786,1786,1786,1786,0.70279,0.00050942,0.0,0.0,0.0,0.0,0,0,0.0,0.21047,0.0021832,0,0.002256,0.056255,0.0019649,0.0,0.0,0.00065497,0.0,0.0,0,0.0,0.012372,0.001601,0.0,0.0,0.0089513,6
1787,1787,1787,1787,1787,0.52373,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.38975,0.00012846,0,0.0037254,0.039373,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.042777,0.0,0.0,0.00032115,0.00019269,7
1788,1788,1788,1788,1788,0.2999,0.020276,0.0,0.0020422,0.026329,0.0,0,0,0.0,0.014806,0.00072934,0,0.018963,0.60966,0.001094,0.0,0.0,0.00072934,0.0,0.0,0,0.0,0.0026256,0.0,0.0,0.0010211,0.0018234,8
1789,1789,1789,1789,1789,0.22452,0.04991,0.0,0.00015597,0.031194,0.0,0,0,0.0,0.052328,0.02051,0,0.012244,0.53841,0.01123,0.0,0.0,0.0058489,0.0,0.0,0,0.0,0.0035873,0.0011698,0.0,0.0021056,0.046791,9
1790,1790,1790,1790,1790,0.32582,0.04803,0.0,0.0018353,0.11072,0.0,0,0,0.0,0.0,0.0,0,0.00049553,0.49248,0.0028264,0.0,3.6706e-05,0.0050104,0.0,0.0,0,0.0,0.0,0.0,0.0,3.6706e-05,0.0127,0
1791,1791,1791,1791,1791,0.61346,0.014002,0.0,0.014122,0.029492,0.0,0,0,0.0,0.0069204,0.0037016,0,0.035206,0.28132,0.00036211,0.0,0.0,0.00044259,0.0,0.0,0,0.0,0.00012071,0.0,0.0,0.0,0.00084493,1
1792,1792,1792,1792,1792,0.53563,0.014668,0.0,0.0019888,0.015059,0.0,0,0,0.0,0.032648,0.0058628,0,0.050397,0.32042,0.0011496,0.0,0.0,0.00083919,0.0,0.0,0,0.0,0.014324,6.8974e-05,0.0,0.00085068,0.0060927,2
1793,1793,1793,1793,1793,0.50529,0.0037992,0.0,0.0068303,0.010484,0.0,0,0,0.0,0.017211,0.00053978,0,0.059043,0.38044,0.0012456,0.0,2.0761e-05,0.0011626,0.0,0.0,0,0.0,0.0075777,0.00053978,0.0,0.0014948,0.0043182,3
1794,1794,1794,1794,1794,0.6576,0.00051447,0.0,0.0017835,0.0021265,0.0,0,0,0.0,0.088627,0.0,0,0.081493,0.16786,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
1795,1795,1795,1795,1795,0.78306,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.14315,0.0013096,0,0.006819,0.047191,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.01847,0.0,0.0,0.0,0.0,5
1796,1796,1796,1796,1796,0.63787,0.0005822,0.0,0.0,0.0,0.0,0,0,0.0,0.27749,0.0018194,0,0.0031293,0.055818,0.0016738,0.0,0.0,0.00043665,0.0,0.0,0,0.0,0.012445,0.0005822,0.0,7.2775e-05,0.008078,6
1797,1797,1797,1797,1797,0.49888,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.41358,0.00025692,0,0.003918,0.040208,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.042777,0.0,0.0,0.00025692,0.00012846,7
1798,1798,1798,1798,1798,0.29247,0.019838,0.0,0.0028444,0.023266,0.0,0,0,0.0,0.015316,0.00080228,0,0.020494,0.61513,0.00051054,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0026256,0.00029174,0.0,0.0013128,0.0051054,8
1799,1799,1799,1799,1799,0.21797,0.049676,0.0,0.00093582,0.028932,0.0,0,0,0.0,0.057631,0.019496,0,0.013102,0.54083,0.010528,0.0,0.00015597,0.0077205,0.0,0.0,0,0.0,0.0031194,0.0014037,0.0,0.0020276,0.046479,9
1800,1800,1800,1800,1800,0.32329,0.056123,0.0,0.0011012,0.11669,0.0,0,0,0.0,0.00016518,3.6706e-05,0,0.00066071,0.48279,0.0019454,0.0,0.0,0.0033402,0.0,0.0,0,0.0,0.0,1.8353e-05,0.0,0.0,0.013838,0
1801,1801,1801,1801,1801,0.71679,0.017462,0.0,0.0036614,0.030136,0.0,0,0,0.0,0.0029774,0.0047477,0,0.012312,0.21011,0.00036211,0.0,0.0,0.00032188,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0011266,1
1802,1802,1802,1802,1802,0.56977,0.022302,0.0,0.0017358,0.017703,0.0,0,0,0.0,0.045385,0.0088632,0,0.046351,0.27228,0.00087367,0.0,0.0,0.00050581,0.0,0.0,0,0.0,0.0087022,0.00011496,0.0,0.0005288,0.0048857,2
1803,1803,1803,1803,1803,0.5257,0.0049826,0.0,0.0038407,0.01036,0.0,0,0,0.0,0.017605,0.00056054,0,0.048435,0.3772,0.0018477,0.0,2.0761e-05,0.0018477,0.0,0.0,0,0.0,0.0032594,0.00066434,0.0,0.00053978,0.0031349,3
1804,1804,1804,1804,1804,0.67856,0.0021265,0.0,0.00061737,0.0034298,0.0,0,0,0.0,0.082796,6.8596e-05,0,0.090822,0.14138,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00020579,0.0,0.0,0.0,0.0,4
1805,1805,1805,1805,1805,0.8036,0.0,0.0,0.0,0.00013548,0.0,0,0,0.0,0.12649,0.0027547,0,0.0029805,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.01716,0.0,0.0,0.0,0.0,5
1806,1806,1806,1806,1806,0.74274,0.00050942,0.0,0.0,7.2775e-05,0.0,0,0,0.0,0.17451,0.0014555,0,0.0023288,0.057419,0.0010188,0.0,0.0,0.0011644,0.0,0.0,0,0.0,0.010261,0.00021833,0.0,7.2775e-05,0.0082236,6
1807,1807,1807,1807,1807,0.54339,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.37215,0.00044961,0,0.0029546,0.034749,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.045989,0.0,0.0,0.00032115,0.0,7
1808,1808,1808,1808,1808,0.32733,0.018306,0.0,0.0012399,0.028007,0.0,0,0,0.0,0.013639,0.0,0,0.018233,0.58318,0.00036467,0.0,0.0,0.00094814,0.0,0.0,0,0.0,0.0038655,0.0004376,0.0,0.0011669,0.003282,8
