,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,length,weight,count,looped,neighbors,income,label
4545,4545,4545,4545,4545,45958,52,1.0,1,0,2,8796000000.0,white
4546,4546,4546,4546,4546,45959,54,1.0,1,0,2,8791000000.0,white
4547,4547,4547,4547,4547,45960,20,1.609375,12,0,1,309693000000.0,white
4548,4548,4548,4548,4548,45961,0,2.0,2,0,2,80000000.0,white
4549,4549,4549,4549,4549,45962,32,0.03125,1,0,2,140000000.0,white
4550,4550,4550,4550,4550,45963,2,1.0,2,0,1,25000000000.0,white
4551,4551,4551,4551,4551,45964,0,0.5,1,0,2,66000000.0,white
4552,4552,4552,4552,4552,45965,0,0.5,1,0,1,33000000.0,white
4553,4553,4553,4553,4553,45966,56,1.0,1,0,2,8786000000.0,white
4554,4554,4554,4554,4554,45967,80,5.96046447753906e-08,1,0,2,406000000.0,white
4555,4555,4555,4555,4555,45968,58,1.0,1,0,2,8781000000.0,white
4556,4556,4556,4556,4556,45969,6,0.625,2,1,2,1116000000.0,white
4557,4557,4557,4557,4557,45970,14,1.0,1,0,2,32515000000.0,white
4558,4558,4558,4558,4558,45971,0,0.5,1,0,2,2500000000.0,white
4559,4559,4559,4559,4559,45972,2,2.0,3,0,3,10000000000.0,white
4560,4560,4560,4560,4560,45973,60,1.0,1,0,2,8776000000.0,white
4561,4561,4561,4561,4561,45974,2,2.0,3,0,3,10000000000.0,white
4562,4562,4562,4562,4562,45975,2,1.0,2,0,1,100000000000.0,white
4563,4563,4563,4563,4563,45976,0,1.0,1,0,1,5000000000.0,white
4564,4564,4564,4564,4564,45977,0,0.5,1,0,1,950000000.0,white
4565,4565,4565,4565,4565,45978,0,0.5,1,0,1,2769000000.0,white
4566,4566,4566,4566,4566,45979,0,1.0,1,0,1,6573000000.0,white
4567,4567,4567,4567,4567,45980,2,0.5,1,0,1,4700000000.0,white
4568,4568,4568,4568,4568,45981,58,0.347900867462158,10,0,1,7000000000.0,white
4569,4569,4569,4569,4569,45982,58,0.347900867462158,10,0,2,41000000.0,white
4570,4570,4570,4570,4570,45983,0,0.5,1,0,1,9000000000.0,white
4571,4571,4571,4571,4571,45984,0,0.5,1,0,2,1000000000.0,white
4572,4572,4572,4572,4572,45985,0,0.5,1,0,2,4888000000.0,white
4573,4573,4573,4573,4573,45986,28,0.500030517578125,2,0,2,223000000.0,white
4574,4574,4574,4574,4574,45987,0,0.5,1,0,2,4891000000.0,white
4575,4575,4575,4575,4575,45988,0,0.5,1,0,2,4890000000.0,white
4576,4576,4576,4576,4576,45989,2,0.25,1,0,2,4733000000.0,white
4577,4577,4577,4577,4577,45990,2,0.25,1,0,2,4739000000.0,white
4578,4578,4578,4578,4578,45991,4,0.125,1,0,2,4588000000.0,white
4579,4579,4579,4579,4579,45992,6,0.0625,1,0,2,4486000000.0,white
4580,4580,4580,4580,4580,45993,6,0.0625,1,0,2,4407000000.0,white
4581,4581,4581,4581,4581,45994,8,0.03125,1,0,2,4273000000.0,white
4582,4582,4582,4582,4582,45995,10,0.015625,1,0,2,4060000000.0,white
4583,4583,4583,4583,4583,45996,10,0.015625,1,0,2,4003000000.0,white
4584,4584,4584,4584,4584,45997,12,0.0078125,1,0,2,3540000000.0,white
4585,4585,4585,4585,4585,45998,62,1.0,1,0,2,8771000000.0,white
4586,4586,4586,4586,4586,45999,12,0.0078125,1,0,1,212000000.0,white
4587,4587,4587,4587,4587,46000,12,0.0078125,1,0,2,3288000000.0,white
4588,4588,4588,4588,4588,46001,12,0.0078125,1,0,2,2841000000.0,white
4589,4589,4589,4589,4589,46002,12,0.0078125,1,0,2,2175000000.0,white
4590,4590,4590,4590,4590,46003,0,1.0,1,0,1,8686000000.0,white
4591,4591,4591,4591,4591,46004,82,2.98023223876953e-08,1,0,2,31000000.0,white
4592,4592,4592,4592,4592,46005,14,0.00390625,1,0,2,2071000000.0,white
4593,4593,4593,4593,4593,46006,60,0.848877429962158,12,0,3,289000000.0,white
4594,4594,4594,4594,4594,46007,84,2.98023223876953e-08,1,0,1,30000000.0,white
4595,4595,4595,4595,4595,46008,16,0.001953125,1,0,2,2007000000.0,white
4596,4596,4596,4596,4596,46009,18,0.0009765625,1,0,2,1957000000.0,white
4597,4597,4597,4597,4597,46010,18,0.0009765625,1,0,2,50000000.0,white
4598,4598,4598,4598,4598,46011,20,0.00048828125,1,0,2,1909000000.0,white
4599,4599,4599,4599,4599,46012,22,0.00048828125,1,0,2,1886000000.0,white
4600,4600,4600,4600,4600,46013,24,0.00048828125,1,0,2,1864000000.0,white
4601,4601,4601,4601,4601,46014,26,0.00048828125,1,0,2,1844000000.0,white
4602,4602,4602,4602,4602,46015,28,0.00048828125,1,0,2,1831000000.0,white
4603,4603,4603,4603,4603,46016,30,0.00048828125,1,0,2,1822000000.0,white
4604,4604,4604,4604,4604,46017,16,0.001953125,1,0,1,33000000.0,white
4605,4605,4605,4605,4605,46018,32,0.00048828125,1,0,2,1816000000.0,white
4606,4606,4606,4606,4606,46019,34,0.00048828125,1,0,2,1811000000.0,white
4607,4607,4607,4607,4607,46020,36,0.00048828125,1,0,2,1807000000.0,white
4608,4608,4608,4608,4608,46021,38,0.00048828125,1,0,2,1803000000.0,white
4609,4609,4609,4609,4609,46022,40,0.00048828125,1,0,2,1801000000.0,white
4610,4610,4610,4610,4610,46023,42,0.00048828125,1,0,2,1799000000.0,white
4611,4611,4611,4611,4611,46024,64,1.0,1,0,2,8766000000.0,white
4612,4612,4612,4612,4612,46025,4,0.25,1,0,1,400000000.0,white
4613,4613,4613,4613,4613,46026,0,1.0,1,0,1,5000000000.0,white
4614,4614,4614,4614,4614,46027,66,1.0,1,0,2,8761000000.0,white
4615,4615,4615,4615,4615,46028,68,1.0,1,0,2,8756000000.0,white
4616,4616,4616,4616,4616,46029,2,0.25,1,0,2,4825000000.0,white
4617,4617,4617,4617,4617,46030,2,0.25,1,0,2,4797000000.0,white
4618,4618,4618,4618,4618,46031,2,0.25,1,0,2,4816000000.0,white
4619,4619,4619,4619,4619,46032,4,0.125,1,0,2,4645000000.0,white
4620,4620,4620,4620,4620,46033,4,0.125,1,0,2,4630000000.0,white
4621,4621,4621,4621,4621,46034,6,0.0625,1,0,2,4480000000.0,white
4622,4622,4622,4622,4622,46035,8,0.03125,1,0,2,4367000000.0,white
4623,4623,4623,4623,4623,46036,10,0.015625,1,0,2,4127000000.0,white
4624,4624,4624,4624,4624,46037,12,0.0078125,1,0,2,3810000000.0,white
4625,4625,4625,4625,4625,46038,14,0.00390625,1,0,2,3258000000.0,white
4626,4626,4626,4626,4626,46039,14,0.00390625,1,0,1,525000000.0,white
4627,4627,4627,4627,4627,46040,14,0.00390625,1,0,2,2763000000.0,white
4628,4628,4628,4628,4628,46041,14,0.00390625,1,0,2,2216000000.0,white
4629,4629,4629,4629,4629,46042,16,1.0,1,0,2,32510000000.0,white
4630,4630,4630,4630,4630,46043,70,1.0,1,0,2,8751000000.0,white
4631,4631,4631,4631,4631,46044,16,0.001953125,1,0,2,2183000000.0,white
4632,4632,4632,4632,4632,46045,18,0.001953125,1,0,2,2167000000.0,white
4633,4633,4633,4633,4633,46046,20,0.001953125,1,0,2,2152000000.0,white
4634,4634,4634,4634,4634,46047,22,0.001953125,1,0,2,2138000000.0,white
4635,4635,4635,4635,4635,46048,24,0.001953125,1,0,2,2129000000.0,white
4636,4636,4636,4636,4636,46049,26,0.001953125,1,0,2,2122000000.0,white
4637,4637,4637,4637,4637,46050,28,0.001953125,1,0,2,2116000000.0,white
4638,4638,4638,4638,4638,46051,30,0.001953125,1,0,2,2111000000.0,white
4639,4639,4639,4639,4639,46052,32,0.001953125,1,0,2,2109000000.0,white
4640,4640,4640,4640,4640,46053,34,0.001953125,1,0,2,2107000000.0,white
4641,4641,4641,4641,4641,46054,36,0.001953125,1,0,2,2106000000.0,white
4642,4642,4642,4642,4642,46055,18,1.0,1,0,2,32505000000.0,white
4643,4643,4643,4643,4643,46056,72,1.0,1,0,2,8746000000.0,white
4644,4644,4644,4644,4644,46057,74,1.0,1,0,2,8741000000.0,white
4645,4645,4645,4645,4645,46058,16,0.01953125,2,0,1,2500000000.0,white
4646,4646,4646,4646,4646,46059,0,0.5,1,0,1,1625000000.0,white
4647,4647,4647,4647,4647,46060,0,0.5,1,0,2,3375000000.0,white
4648,4648,4648,4648,4648,46061,76,1.0,1,0,2,8736000000.0,white
4649,4649,4649,4649,4649,46062,0,1.0,1,0,2,625000000.0,white
4650,4650,4650,4650,4650,46063,20,1.0,1,0,2,32500000000.0,white
4651,4651,4651,4651,4651,46064,78,1.0,1,0,2,8731000000.0,white
4652,4652,4652,4652,4652,46065,2,0.25,1,0,1,1750000000.0,white
4653,4653,4653,4653,4653,46066,2,0.25,1,0,1,1625000000.0,white
4654,4654,4654,4654,4654,46067,0,0.5,1,0,2,2500000000.0,white
4655,4655,4655,4655,4655,46068,80,1.0,1,0,2,8726000000.0,white
4656,4656,4656,4656,4656,46069,46,0.769533157348633,8,0,2,1000000000.0,white
4657,4657,4657,4657,4657,46070,0,0.5,1,0,1,103000000.0,white
4658,4658,4658,4658,4658,46071,0,0.5,1,0,2,4897000000.0,white
4659,4659,4659,4659,4659,46072,0,0.5,1,0,2,2500000000.0,white
4660,4660,4660,4660,4660,46073,0,0.5,1,0,1,435000000.0,white
4661,4661,4661,4661,4661,46074,4,0.125,1,0,2,4722000000.0,white
4662,4662,4662,4662,4662,46075,4,0.125,1,0,2,4711000000.0,white
4663,4663,4663,4663,4663,46076,4,0.125,1,0,2,4687000000.0,white
4664,4664,4664,4664,4664,46077,6,0.0625,1,0,2,4529000000.0,white
4665,4665,4665,4665,4665,46078,6,0.0625,1,0,2,4513000000.0,white
4666,4666,4666,4666,4666,46079,8,0.03125,1,0,2,4361000000.0,white
4667,4667,4667,4667,4667,46080,10,0.015625,1,0,2,4238000000.0,white
4668,4668,4668,4668,4668,46081,12,0.0078125,1,0,2,3998000000.0,white
4669,4669,4669,4669,4669,46082,14,0.00390625,1,0,2,3661000000.0,white
4670,4670,4670,4670,4670,46083,16,0.001953125,1,0,2,3062000000.0,white
4671,4671,4671,4671,4671,46084,16,0.001953125,1,0,2,2240000000.0,white
4672,4672,4672,4672,4672,46085,16,0.001953125,1,0,1,523000000.0,white
4673,4673,4673,4673,4673,46086,82,1.0,1,0,2,8721000000.0,white
4674,4674,4674,4674,4674,46087,38,0.0009765625,1,0,1,534000000.0,white
4675,4675,4675,4675,4675,46088,38,0.0009765625,1,0,2,1572000000.0,white
4676,4676,4676,4676,4676,46089,84,1.0,1,0,2,8716000000.0,white
4677,4677,4677,4677,4677,46090,40,0.00048828125,1,0,2,1469000000.0,white
4678,4678,4678,4678,4678,46091,42,0.000244140625,1,0,2,1371000000.0,white
4679,4679,4679,4679,4679,46092,44,0.0001220703125,1,0,2,1318000000.0,white
4680,4680,4680,4680,4680,46093,46,0.0001220703125,1,0,2,1291000000.0,white
4681,4681,4681,4681,4681,46094,48,0.0001220703125,1,0,2,1269000000.0,white
4682,4682,4682,4682,4682,46095,50,0.0001220703125,1,0,2,1248000000.0,white
4683,4683,4683,4683,4683,46096,52,0.0001220703125,1,0,2,1238000000.0,white
4684,4684,4684,4684,4684,46097,54,0.0001220703125,1,0,2,1231000000.0,white
4685,4685,4685,4685,4685,46098,56,0.0001220703125,1,0,2,1224000000.0,white
4686,4686,4686,4686,4686,46099,58,0.0001220703125,1,0,2,1218000000.0,white
4687,4687,4687,4687,4687,46100,60,0.0001220703125,1,0,2,1212000000.0,white
4688,4688,4688,4688,4688,46101,62,0.0001220703125,1,0,2,1208000000.0,white
4689,4689,4689,4689,4689,46102,64,0.0001220703125,1,0,2,1206000000.0,white
4690,4690,4690,4690,4690,46103,66,0.0001220703125,1,0,2,1205000000.0,white
4691,4691,4691,4691,4691,46104,86,1.0,1,0,2,8711000000.0,white
4692,4692,4692,4692,4692,46105,4,0.25,1,0,2,4898000000.0,white
4693,4693,4693,4693,4693,46106,4,0.25,1,0,1,5000000000.0,white
4694,4694,4694,4694,4694,46107,0,1.0,1,0,1,30000000.0,white
4695,4695,4695,4695,4695,46108,48,0.769533157348633,8,0,1,1000000000.0,white
4696,4696,4696,4696,4696,46109,6,0.125,1,0,1,4797000000.0,white
4697,4697,4697,4697,4697,46110,34,0.03125,1,0,2,130000000.0,white
4698,4698,4698,4698,4698,46111,0,0.5,1,0,1,41000000000.0,white
4699,4699,4699,4699,4699,46112,0,0.5,1,0,1,1000000000.0,white
4700,4700,4700,4700,4700,46113,0,1.0,1,0,1,5000000000.0,white
4701,4701,4701,4701,4701,46114,0,0.5,1,0,2,4858000000.0,white
4702,4702,4702,4702,4702,46115,0,0.5,1,0,2,4856000000.0,white
4703,4703,4703,4703,4703,46116,2,0.25,1,0,2,4753000000.0,white
4704,4704,4704,4704,4704,46117,88,1.0,1,0,2,8706000000.0,white
4705,4705,4705,4705,4705,46118,6,0.0625,1,0,2,4529000000.0,white
4706,4706,4706,4706,4706,46119,6,0.0625,1,0,2,4569000000.0,white
4707,4707,4707,4707,4707,46120,6,0.0625,1,0,2,4474000000.0,white
4708,4708,4708,4708,4708,46121,8,0.03125,1,0,2,4300000000.0,white
4709,4709,4709,4709,4709,46122,10,0.015625,1,0,2,4098000000.0,white
4710,4710,4710,4710,4710,46123,12,0.0078125,1,0,2,3851000000.0,white
4711,4711,4711,4711,4711,46124,14,0.00390625,1,0,2,3469000000.0,white
4712,4712,4712,4712,4712,46125,16,0.001953125,1,0,1,568000000.0,white
4713,4713,4713,4713,4713,46126,16,0.001953125,1,0,2,3093000000.0,white
4714,4714,4714,4714,4714,46127,68,0.03131103515625,2,0,1,5277000000.0,white
4715,4715,4715,4715,4715,46128,68,0.03131103515625,2,0,2,441000000.0,white
4716,4716,4716,4716,4716,46129,18,0.0009765625,1,0,2,1997000000.0,white
4717,4717,4717,4717,4717,46130,18,0.0009765625,1,0,1,1065000000.0,white
4718,4718,4718,4718,4718,46131,18,0.0009765625,1,0,2,1062000000.0,white
4719,4719,4719,4719,4719,46132,20,0.00048828125,1,0,2,950000000.0,white
4720,4720,4720,4720,4720,46133,70,0.015655517578125,2,0,2,299000000.0,white
4721,4721,4721,4721,4721,46134,36,0.03125,1,0,2,120000000.0,white
4722,4722,4722,4722,4722,46135,22,0.000244140625,1,0,2,842000000.0,white
4723,4723,4723,4723,4723,46136,22,0.000244140625,1,0,1,108000000.0,white
4724,4724,4724,4724,4724,46137,72,0.0078277587890625,2,0,2,162000000.0,white
4725,4725,4725,4725,4725,46138,38,0.03125,1,0,2,110000000.0,white
4726,4726,4726,4726,4726,46139,2,0.5,1,0,1,50000000.0,white
4727,4727,4727,4727,4727,46140,2,0.5,1,0,2,30000000.0,white
4728,4728,4728,4728,4728,46141,24,0.0001220703125,1,0,2,736000000.0,white
4729,4729,4729,4729,4729,46142,74,0.0039138793945312,2,0,2,32000000.0,white
4730,4730,4730,4730,4730,46143,26,6.103515625e-05,1,0,2,640000000.0,white
4731,4731,4731,4731,4731,46144,90,1.0,1,0,2,8701000000.0,white
4732,4732,4732,4732,4732,46145,28,3.0517578125e-05,1,0,2,581000000.0,white
4733,4733,4733,4733,4733,46146,30,1.52587890625e-05,1,0,2,526000000.0,white
4734,4734,4734,4734,4734,46147,32,7.62939453125e-06,1,0,2,472000000.0,white
4735,4735,4735,4735,4735,46148,34,3.814697265625e-06,1,0,2,419000000.0,white
4736,4736,4736,4736,4736,46149,34,3.814697265625e-06,1,0,1,53000000.0,white
4737,4737,4737,4737,4737,46150,36,3.814697265625e-06,1,0,2,399000000.0,white
4738,4738,4738,4738,4738,46151,38,3.814697265625e-06,1,0,2,389000000.0,white
4739,4739,4739,4739,4739,46152,40,3.814697265625e-06,1,0,2,380000000.0,white
4740,4740,4740,4740,4740,46153,42,3.814697265625e-06,1,0,2,375000000.0,white
4741,4741,4741,4741,4741,46154,0,1.0,1,0,1,5000000000.0,white
4742,4742,4742,4742,4742,46155,0,1.0,1,0,1,20001000000.0,white
4743,4743,4743,4743,4743,46156,0,1.0,1,0,1,5000000000.0,white
4744,4744,4744,4744,4744,46157,0,1.0,1,0,1,50000000.0,white
4745,4745,4745,4745,4745,46158,22,1.0,1,0,2,32495000000.0,white
4746,4746,4746,4746,4746,46159,2,0.5,1,0,1,100000000.0,white
4747,4747,4747,4747,4747,46160,92,1.0,1,0,2,8696000000.0,white
4748,4748,4748,4748,4748,46161,40,0.03125,1,0,2,100000000.0,white
4749,4749,4749,4749,4749,46162,42,0.03125,1,0,1,90000000.0,white
4750,4750,4750,4750,4750,46163,0,1.0,1,0,1,5000000000.0,white
4751,4751,4751,4751,4751,46164,24,1.0,1,0,2,32490000000.0,white
4752,4752,4752,4752,4752,46165,94,1.0,1,0,2,8691000000.0,white
4753,4753,4753,4753,4753,46166,6,0.5,2,0,1,782000000.0,white
4754,4754,4754,4754,4754,46167,6,0.5,2,0,1,318000000.0,white
4755,4755,4755,4755,4755,46168,34,0.0029296875,2,0,1,318000000.0,white
4756,4756,4756,4756,4756,46169,96,1.0,1,0,2,8686000000.0,white
4757,4757,4757,4757,4757,46170,0,1.0,1,0,2,4995000000.0,white
4758,4758,4758,4758,4758,46171,8,1.875,2,2,2,5000000000.0,white
4759,4759,4759,4759,4759,46172,2,0.5,1,0,2,4845000000.0,white
4760,4760,4760,4760,4760,46173,2,0.5,1,0,2,4850000000.0,white
4761,4761,4761,4761,4761,46174,4,0.25,1,0,2,4741000000.0,white
4762,4762,4762,4762,4762,46175,8,0.0625,1,0,2,4546000000.0,white
4763,4763,4763,4763,4763,46176,8,0.03125,1,0,2,4473000000.0,white
4764,4764,4764,4764,4764,46177,8,0.03125,1,0,2,4376000000.0,white
4765,4765,4765,4765,4765,46178,10,0.015625,1,0,2,4200000000.0,white
4766,4766,4766,4766,4766,46179,58,0.0083012580871582,2,1,3,352000000.0,white
4767,4767,4767,4767,4767,46180,12,0.0078125,1,0,2,3994000000.0,white
4768,4768,4768,4768,4768,46181,14,0.00390625,1,0,2,3727000000.0,white
4769,4769,4769,4769,4769,46182,16,0.001953125,1,0,2,3257000000.0,white
4770,4770,4770,4770,4770,46183,18,0.0009765625,1,0,1,2506000000.0,white
4771,4771,4771,4771,4771,46184,18,0.0009765625,1,0,2,587000000.0,white
4772,4772,4772,4772,4772,46185,20,0.00048828125,1,0,2,793000000.0,white
4773,4773,4773,4773,4773,46186,98,1.0,1,0,2,8681000000.0,white
4774,4774,4774,4774,4774,46187,44,1.9073486328125e-06,1,0,2,145000000.0,white
4775,4775,4775,4775,4775,46188,46,1.9073486328125e-06,1,0,2,142000000.0,white
4776,4776,4776,4776,4776,46189,48,1.9073486328125e-06,1,0,2,140000000.0,white
4777,4777,4777,4777,4777,46190,50,1.9073486328125e-06,1,0,2,139000000.0,white
4778,4778,4778,4778,4778,46191,26,1.0,1,0,2,32485000000.0,white
4779,4779,4779,4779,4779,46192,100,1.0,1,0,2,8676000000.0,white
4780,4780,4780,4780,4780,46193,0,0.5,1,0,1,2499000000.0,white
4781,4781,4781,4781,4781,46194,2,1.0,2,0,3,2569000000.0,white
4782,4782,4782,4782,4782,46195,0,1.0,1,0,2,74000000.0,white
4783,4783,4783,4783,4783,46196,102,1.0,1,0,2,8671000000.0,white
4784,4784,4784,4784,4784,46197,0,1.0,1,0,1,5000000000.0,white
4785,4785,4785,4785,4785,46198,54,1.01611340045929,5,0,2,2569000000.0,white
4786,4786,4786,4786,4786,46199,0,0.5,1,0,2,4833000000.0,white
4787,4787,4787,4787,4787,46200,0,0.5,1,0,2,4863000000.0,white
4788,4788,4788,4788,4788,46201,0,0.5,1,0,2,4867000000.0,white
4789,4789,4789,4789,4789,46202,28,1.0,1,0,2,32480000000.0,white
4790,4790,4790,4790,4790,46203,2,0.5,1,0,2,4828000000.0,white
4791,4791,4791,4791,4791,46204,4,0.25,1,0,2,4673000000.0,white
4792,4792,4792,4792,4792,46205,10,0.03125,1,0,2,4365000000.0,white
4793,4793,4793,4793,4793,46206,10,0.015625,1,0,2,4285000000.0,white
4794,4794,4794,4794,4794,46207,10,0.015625,1,0,2,4173000000.0,white
4795,4795,4795,4795,4795,46208,12,0.0078125,1,0,2,3970000000.0,white
4796,4796,4796,4796,4796,46209,14,0.00390625,1,0,2,3556000000.0,white
4797,4797,4797,4797,4797,46210,16,0.001953125,1,0,2,3218000000.0,white
4798,4798,4798,4798,4798,46211,104,1.0,1,0,2,8666000000.0,white
4799,4799,4799,4799,4799,46212,52,0.750978469848633,4,0,1,10313000000.0,white
4800,4800,4800,4800,4800,46213,18,0.0009765625,1,0,2,2628000000.0,white
4801,4801,4801,4801,4801,46214,18,0.609375,11,0,2,1886000000.0,white
4802,4802,4802,4802,4802,46215,22,0.000244140625,1,0,2,75000000.0,white
4803,4803,4803,4803,4803,46216,20,0.00048828125,1,0,2,2501000000.0,white
4804,4804,4804,4804,4804,46217,24,0.000244140625,1,0,1,50000000.0,white
4805,4805,4805,4805,4805,46218,22,0.000244140625,1,0,2,2376000000.0,white
4806,4806,4806,4806,4806,46219,24,0.0001220703125,1,0,1,124000000.0,white
4807,4807,4807,4807,4807,46220,24,0.0001220703125,1,0,2,2252000000.0,white
4808,4808,4808,4808,4808,46221,26,6.103515625e-05,1,0,2,2132000000.0,white
4809,4809,4809,4809,4809,46222,28,3.0517578125e-05,1,0,2,2019000000.0,white
4810,4810,4810,4810,4810,46223,30,1.52587890625e-05,1,0,2,1908000000.0,white
4811,4811,4811,4811,4811,46224,32,7.62939453125e-06,1,0,2,1804000000.0,white
4812,4812,4812,4812,4812,46225,34,3.814697265625e-06,1,0,2,1708000000.0,white
4813,4813,4813,4813,4813,46226,36,1.9073486328125e-06,1,0,2,1672000000.0,white
4814,4814,4814,4814,4814,46227,38,1.9073486328125e-06,1,0,2,1650000000.0,white
4815,4815,4815,4815,4815,46228,40,1.9073486328125e-06,1,0,2,1631000000.0,white
4816,4816,4816,4816,4816,46229,42,1.9073486328125e-06,1,0,2,1617000000.0,white
4817,4817,4817,4817,4817,46230,44,1.9073486328125e-06,1,0,2,1605000000.0,white
4818,4818,4818,4818,4818,46231,46,1.9073486328125e-06,1,0,2,1595000000.0,white
4819,4819,4819,4819,4819,46232,48,1.9073486328125e-06,1,0,2,1585000000.0,white
4820,4820,4820,4820,4820,46233,50,1.9073486328125e-06,1,0,2,1579000000.0,white
4821,4821,4821,4821,4821,46234,52,1.9073486328125e-06,1,0,2,1574000000.0,white
4822,4822,4822,4822,4822,46235,54,1.9073486328125e-06,1,0,2,1569000000.0,white
4823,4823,4823,4823,4823,46236,2,1.0,1,0,1,100000000.0,white
4824,4824,4824,4824,4824,46237,106,1.0,1,0,2,8661000000.0,white
4825,4825,4825,4825,4825,46238,0,1.0,1,0,1,5000000000.0,white
4826,4826,4826,4826,4826,46239,0,1.0,1,0,1,90000000.0,white
4827,4827,4827,4827,4827,46240,0,0.5,1,0,1,50000000.0,white
4828,4828,4828,4828,4828,46241,108,1.0,1,0,2,8656000000.0,white
4829,4829,4829,4829,4829,46242,0,1.0,1,0,1,100000000.0,white
4830,4830,4830,4830,4830,46243,0,0.5,1,0,2,4856000000.0,white
4831,4831,4831,4831,4831,46244,30,1.0,1,0,2,32475000000.0,white
4832,4832,4832,4832,4832,46245,2,0.25,1,0,2,4717000000.0,white
4833,4833,4833,4833,4833,46246,2,0.25,1,0,2,4704000000.0,white
4834,4834,4834,4834,4834,46247,4,0.25,1,0,2,4595000000.0,white
4835,4835,4835,4835,4835,46248,2,0.25,1,0,2,4665000000.0,white
4836,4836,4836,4836,4836,46249,6,0.125,1,0,2,4401000000.0,white
4837,4837,4837,4837,4837,46250,12,0.015625,1,0,2,4069000000.0,white
4838,4838,4838,4838,4838,46251,12,0.0078125,1,0,2,3756000000.0,white
4839,4839,4839,4839,4839,46252,12,0.0078125,1,0,2,3607000000.0,white
4840,4840,4840,4840,4840,46253,14,0.00390625,1,0,2,3364000000.0,white
4841,4841,4841,4841,4841,46254,16,0.001953125,1,0,2,2447000000.0,white
4842,4842,4842,4842,4842,46255,18,0.0009765625,1,0,2,112000000.0,white
4843,4843,4843,4843,4843,46256,0,1.0,1,0,1,75000000.0,white
4844,4844,4844,4844,4844,46257,0,1.0,1,0,1,4990000000.0,white
4845,4845,4845,4845,4845,46258,110,1.0,1,0,2,8651000000.0,white
4846,4846,4846,4846,4846,46259,0,1.0,1,0,1,50000000.0,white
4847,4847,4847,4847,4847,46260,56,9.5367431640625e-07,1,0,2,352000000.0,white
4848,4848,4848,4848,4848,46261,18,0.0009765625,1,0,2,2341000000.0,white
4849,4849,4849,4849,4849,46262,20,0.0009765625,1,0,1,106000000.0,white
4850,4850,4850,4850,4850,46263,58,4.76837158203125e-07,1,0,2,231000000.0,white
4851,4851,4851,4851,4851,46264,20,0.00048828125,1,0,2,2236000000.0,white
4852,4852,4852,4852,4852,46265,60,2.38418579101562e-07,1,0,2,113000000.0,white
4853,4853,4853,4853,4853,46266,22,0.000244140625,1,0,2,2132000000.0,white
4854,4854,4854,4854,4854,46267,24,0.0001220703125,1,0,2,2029000000.0,white
4855,4855,4855,4855,4855,46268,26,6.103515625e-05,1,0,2,1927000000.0,white
4856,4856,4856,4856,4856,46269,26,6.103515625e-05,1,0,1,102000000.0,white
4857,4857,4857,4857,4857,46270,28,3.0517578125e-05,1,0,2,1832000000.0,white
4858,4858,4858,4858,4858,46271,30,3.0517578125e-05,1,0,2,1807000000.0,white
4859,4859,4859,4859,4859,46272,32,3.0517578125e-05,1,0,2,1783000000.0,white
4860,4860,4860,4860,4860,46273,34,3.0517578125e-05,1,0,2,1764000000.0,white
4861,4861,4861,4861,4861,46274,36,3.0517578125e-05,1,0,2,1747000000.0,white
4862,4862,4862,4862,4862,46275,38,3.0517578125e-05,1,0,2,1742000000.0,white
4863,4863,4863,4863,4863,46276,40,3.0517578125e-05,1,0,2,1737000000.0,white
4864,4864,4864,4864,4864,46277,42,3.0517578125e-05,1,0,2,1734000000.0,white
4865,4865,4865,4865,4865,46278,44,3.0517578125e-05,1,0,2,1732000000.0,white
4866,4866,4866,4866,4866,46279,0,0.5,1,0,1,4911000000.0,white
4867,4867,4867,4867,4867,46280,46,2.36203384399414,14,0,1,5000000000.0,white
4868,4868,4868,4868,4868,46281,32,1.0,1,0,2,32470000000.0,white
4869,4869,4869,4869,4869,46282,112,1.0,1,0,2,8646000000.0,white
4870,4870,4870,4870,4870,46283,2,0.25,1,0,1,4761000000.0,white
4871,4871,4871,4871,4871,46284,4,0.125,1,0,1,4616000000.0,white
4872,4872,4872,4872,4872,46285,4,0.125,1,0,1,4586000000.0,white
4873,4873,4873,4873,4873,46286,4,0.125,1,0,1,4543000000.0,white
4874,4874,4874,4874,4874,46287,8,0.0625,1,0,1,4213000000.0,white
4875,4875,4875,4875,4875,46288,14,0.00390625,1,0,1,3462000000.0,white
4876,4876,4876,4876,4876,46289,14,0.00390625,1,0,1,3298000000.0,white
4877,4877,4877,4877,4877,46290,16,0.001953125,1,0,2,2317000000.0,white
4878,4878,4878,4878,4878,46291,16,0.001953125,1,0,1,1047000000.0,white
4879,4879,4879,4879,4879,46292,114,1.0,1,0,2,8641000000.0,white
4880,4880,4880,4880,4880,46293,18,0.0009765625,1,0,2,2257000000.0,white
4881,4881,4881,4881,4881,46294,116,1.0,1,0,2,8636000000.0,white
4882,4882,4882,4882,4882,46295,20,0.00048828125,1,0,2,2202000000.0,white
4883,4883,4883,4883,4883,46296,118,1.0,1,0,2,8631000000.0,white
4884,4884,4884,4884,4884,46297,22,0.000244140625,1,0,2,2150000000.0,white
4885,4885,4885,4885,4885,46298,22,0.000244140625,1,0,1,52000000.0,white
